GEN_BLD_YRS_1,GEN_BLD_YRS_2,BuildGen
Zhejiang-Coal_600_RC-12037,2038,-0.0
Zhejiang-Coal_600_RC-12037,2048,0.0
Zhejiang-Coal_600_RC-12037_CCS,2038,0.0
Zhejiang-Coal_600_RC-12037_CCS,2048,-0.0
Zhejiang-Coal_600_RC-12037_H2,2038,-0.0
Zhejiang-Coal_600_RC-12037_H2,2048,-0.0
Zhejiang-Coal_600_RC-12047,2038,-0.0
Zhejiang-Coal_600_RC-12047,2048,-0.0
Zhejiang-Coal_600_RC-12047_CCS,2038,0.0
Zhejiang-Coal_600_RC-12047_CCS,2048,-0.0
Zhejiang-Coal_600_RC-12047_H2,2038,-0.0
Zhejiang-Coal_600_RC-12047_H2,2048,-0.0
Zhejiang-Coal_600_RC-12073,2038,-0.0
Zhejiang-Coal_600_RC-12073,2048,0.0
Zhejiang-Coal_600_RC-12073_CCS,2038,0.0
Zhejiang-Coal_600_RC-12073_CCS,2048,-0.0
Zhejiang-Coal_600_RC-12073_H2,2038,-0.0
Zhejiang-Coal_600_RC-12073_H2,2048,-0.0
Zhejiang-Coal_600_RC-12091,2038,-0.0
Zhejiang-Coal_600_RC-12091,2048,-0.0
Zhejiang-Coal_600_RC-12091_CCS,2038,0.0
Zhejiang-Coal_600_RC-12091_CCS,2048,-0.0
Zhejiang-Coal_600_RC-12091_H2,2038,-0.0
Zhejiang-Coal_600_RC-12091_H2,2048,-0.0
Zhejiang-Coal_600_SEA-12057,2038,-0.0
Zhejiang-Coal_600_SEA-12057,2048,-0.0
Zhejiang-Coal_600_SEA-12057_CCS,2038,0.0
Zhejiang-Coal_600_SEA-12057_CCS,2048,-0.0
Zhejiang-Coal_600_SEA-12057_H2,2038,-0.0
Zhejiang-Coal_600_SEA-12057_H2,2048,-0.0
Zhejiang-Coal_600_SEA-12083,2038,-0.0
Zhejiang-Coal_600_SEA-12083,2048,-0.0
Zhejiang-Coal_600_SEA-12083_CCS,2038,0.0
Zhejiang-Coal_600_SEA-12083_CCS,2048,-0.0
Zhejiang-Coal_600_SEA-12083_H2,2038,-0.0
Zhejiang-Coal_600_SEA-12083_H2,2048,-0.0
Zhejiang-Coal_600_SEA-12101,2038,-0.0
Zhejiang-Coal_600_SEA-12101,2048,-0.0
Zhejiang-Coal_600_SEA-12101_CCS,2038,0.0
Zhejiang-Coal_600_SEA-12101_CCS,2048,-0.0
Zhejiang-Coal_600_SEA-12101_H2,2038,-0.0
Zhejiang-Coal_600_SEA-12101_H2,2048,-0.0
Zhejiang-Coal_IGCC_RC-12041,2038,0.0
Zhejiang-Coal_IGCC_RC-12041,2048,0.0
Zhejiang-Coal_IGCC_RC-12041_CCS,2038,0.0
Zhejiang-Coal_IGCC_RC-12041_CCS,2048,-0.0
Zhejiang-Coal_IGCC_RC-12041_H2,2038,-0.0
Zhejiang-Coal_IGCC_RC-12041_H2,2048,-0.0
Zhejiang-Coal_IGCC_RC-12051,2038,0.0
Zhejiang-Coal_IGCC_RC-12051,2048,0.0
Zhejiang-Coal_IGCC_RC-12051_CCS,2038,0.0
Zhejiang-Coal_IGCC_RC-12051_CCS,2048,-0.0
Zhejiang-Coal_IGCC_RC-12051_H2,2038,-0.0
Zhejiang-Coal_IGCC_RC-12051_H2,2048,-0.0
Zhejiang-Coal_IGCC_RC-12077,2038,0.0
Zhejiang-Coal_IGCC_RC-12077,2048,0.0
Zhejiang-Coal_IGCC_RC-12077_CCS,2038,0.0
Zhejiang-Coal_IGCC_RC-12077_CCS,2048,-0.0
Zhejiang-Coal_IGCC_RC-12077_H2,2038,-0.0
Zhejiang-Coal_IGCC_RC-12077_H2,2048,-0.0
Zhejiang-Coal_IGCC_RC-12095,2038,0.0
Zhejiang-Coal_IGCC_RC-12095,2048,0.0
Zhejiang-Coal_IGCC_RC-12095_CCS,2038,0.0
Zhejiang-Coal_IGCC_RC-12095_CCS,2048,-0.0
Zhejiang-Coal_IGCC_RC-12095_H2,2038,-0.0
Zhejiang-Coal_IGCC_RC-12095_H2,2048,-0.0
Zhejiang-Coal_Small_OT-ep-1123,1990,136.0
Zhejiang-Coal_Small_OT-ep-1146,1990,66.0
Zhejiang-Coal_Small_RC-ep-1018,1990,2049.23
Zhejiang-Coal_Small_RC-ep-1036,1990,899.0
Zhejiang-Coal_Small_RC-ep-1037,1990,839.9
Zhejiang-Coal_Small_RC-ep-1137,1990,123.5
Zhejiang-Coal_Small_SEA-ep-1117,1990,195.0
Zhejiang-Commercial_PV-147,2038,0.0
Zhejiang-Commercial_PV-147,2048,0.0
Zhejiang-Commercial_PV-148,2038,0.0
Zhejiang-Commercial_PV-148,2048,0.0
Zhejiang-Commercial_PV-149,2038,0.0
Zhejiang-Commercial_PV-149,2048,0.0
Zhejiang-Commercial_PV-150,2038,0.0
Zhejiang-Commercial_PV-150,2048,0.0
Zhejiang-Commercial_PV-151,2038,0.0
Zhejiang-Commercial_PV-151,2048,0.0
Zhejiang-EP_Coal_1000_RC-ep-1022,2009,1000.0
Zhejiang-EP_Coal_1000_RC-ep-1023,2009,1000.0
Zhejiang-EP_Coal_1000_SEA-ep-1020,2011,1000.0
Zhejiang-EP_Coal_1000_SEA-ep-1021,2011,1000.0
Zhejiang-EP_Coal_1000_SEA-ep-1024,2009,1000.0
Zhejiang-EP_Coal_1000_SEA-ep-1025,2008,1000.0
Zhejiang-EP_Coal_1000_SEA-ep-1026,2015,1000.0
Zhejiang-EP_Coal_1000_SEA-ep-1027,2015,1000.0
Zhejiang-EP_Coal_1000_SEA-ep-1028,2014,1000.0
Zhejiang-EP_Coal_1000_SEA-ep-1029,2014,1000.0
Zhejiang-EP_Coal_1000_SEA-ep-1030,2007,1000.0
Zhejiang-EP_Coal_1000_SEA-ep-1031,2007,1000.0
Zhejiang-EP_Coal_1000_SEA-ep-1032,2006,1000.0
Zhejiang-EP_Coal_1000_SEA-ep-1033,2006,1000.0
Zhejiang-EP_Coal_1000_SEA-ep-1034,2014,1000.0
Zhejiang-EP_Coal_1000_SEA-ep-1035,2014,1000.0
Zhejiang-EP_Coal_1000_SEA-ep-3087,2016,1000.0
Zhejiang-EP_Coal_1000_SEA-ep-3088,2016,1000.0
Zhejiang-EP_Coal_300_OT-ep-1091,1997,330.0
Zhejiang-EP_Coal_300_OT-ep-1092,1997,330.0
Zhejiang-EP_Coal_300_OT-ep-1104,2007,300.0
Zhejiang-EP_Coal_300_OT-ep-1105,2008,300.0
Zhejiang-EP_Coal_300_RC-ep-1089,1995,330.0
Zhejiang-EP_Coal_300_RC-ep-1090,1995,330.0
Zhejiang-EP_Coal_300_RC-ep-1097,2006,300.0
Zhejiang-EP_Coal_300_RC-ep-1098,2005,300.0
Zhejiang-EP_Coal_300_RC-ep-1099,2003,300.0
Zhejiang-EP_Coal_300_RC-ep-1100,2002,300.0
Zhejiang-EP_Coal_300_RC-ep-1101,2011,300.0
Zhejiang-EP_Coal_300_RC-ep-1102,2011,300.0
Zhejiang-EP_Coal_300_SEA-ep-1086,2014,350.0
Zhejiang-EP_Coal_300_SEA-ep-1093,2001,330.0
Zhejiang-EP_Coal_300_SEA-ep-1094,2001,330.0
Zhejiang-EP_Coal_300_SEA-ep-1095,2005,330.0
Zhejiang-EP_Coal_300_SEA-ep-1103,2010,300.0
Zhejiang-EP_Coal_300_SEA-ep-1107,2005,300.0
Zhejiang-EP_Coal_600_RC-ep-1038,2014,660.0
Zhejiang-EP_Coal_600_RC-ep-1039,2014,660.0
Zhejiang-EP_Coal_600_RC-ep-1048,2007,600.0
Zhejiang-EP_Coal_600_RC-ep-1049,2006,600.0
Zhejiang-EP_Coal_600_RC-ep-1050,2006,600.0
Zhejiang-EP_Coal_600_RC-ep-1051,2006,600.0
Zhejiang-EP_Coal_600_SEA-ep-1040,2015,660.0
Zhejiang-EP_Coal_600_SEA-ep-1041,2015,660.0
Zhejiang-EP_Coal_600_SEA-ep-1042,2010,660.0
Zhejiang-EP_Coal_600_SEA-ep-1043,2010,660.0
Zhejiang-EP_Coal_600_SEA-ep-1044,2005,600.0
Zhejiang-EP_Coal_600_SEA-ep-1045,2005,600.0
Zhejiang-EP_Coal_600_SEA-ep-1046,2004,600.0
Zhejiang-EP_Coal_600_SEA-ep-1047,2004,600.0
Zhejiang-EP_Coal_600_SEA-ep-1052,1994,600.0
Zhejiang-EP_Coal_600_SEA-ep-1053,1991,600.0
Zhejiang-EP_Coal_600_SEA-ep-1054,2006,600.0
Zhejiang-EP_Coal_600_SEA-ep-1055,2006,600.0
Zhejiang-EP_Coal_600_SEA-ep-1056,2006,600.0
Zhejiang-EP_Coal_600_SEA-ep-1057,2006,600.0
Zhejiang-EP_Coal_600_SEA-ep-1058,2006,600.0
Zhejiang-EP_Coal_600_SEA-ep-1059,2006,600.0
Zhejiang-EP_Coal_600_SEA-ep-1060,2005,600.0
Zhejiang-EP_Coal_600_SEA-ep-1061,2006,600.0
Zhejiang-EP_Coal_600_SEA-ep-1062,2000,600.0
Zhejiang-EP_Coal_600_SEA-ep-1063,2000,600.0
Zhejiang-EP_Coal_600_SEA-ep-1064,2000,600.0
Zhejiang-EP_Coal_600_SEA-ep-1065,2008,600.0
Zhejiang-EP_Coal_600_SEA-ep-1066,2008,600.0
Zhejiang-EP_Coal_600_SEA-ep-3089,2016,660.0
Zhejiang-EP_Coal_600_SEA-ep-3090,2016,660.0
Zhejiang-EP_Gas_CCGT_OT-ep-1084,2007,390.0
Zhejiang-EP_Gas_CCGT_OT-ep-1085,2007,390.0
Zhejiang-EP_Gas_CCGT_OT-ep-1106,2011,300.0
Zhejiang-EP_Gas_CCGT_RC-ep-1067,2015,480.25
Zhejiang-EP_Gas_CCGT_RC-ep-1068,2015,480.25
Zhejiang-EP_Gas_CCGT_RC-ep-1069,2014,458.0
Zhejiang-EP_Gas_CCGT_RC-ep-1070,2013,452.0
Zhejiang-EP_Gas_CCGT_RC-ep-1071,2013,452.0
Zhejiang-EP_Gas_CCGT_RC-ep-1072,2014,415.0
Zhejiang-EP_Gas_CCGT_RC-ep-1073,2013,415.0
Zhejiang-EP_Gas_CCGT_RC-ep-1074,2013,415.0
Zhejiang-EP_Gas_CCGT_RC-ep-1075,2007,402.0
Zhejiang-EP_Gas_CCGT_RC-ep-1076,2007,402.0
Zhejiang-EP_Gas_CCGT_RC-ep-1077,2013,400.0
Zhejiang-EP_Gas_CCGT_RC-ep-1078,2013,400.0
Zhejiang-EP_Gas_CCGT_RC-ep-1079,2005,390.0
Zhejiang-EP_Gas_CCGT_RC-ep-1080,2005,390.0
Zhejiang-EP_Gas_CCGT_RC-ep-1081,2005,390.0
Zhejiang-EP_Gas_CCGT_RC-ep-1082,2007,390.0
Zhejiang-EP_Gas_CCGT_RC-ep-1083,2007,390.0
Zhejiang-EP_Gas_CCGT_RC-ep-1108,2014,246.0
Zhejiang-EP_Gas_CCGT_RC-ep-1109,2014,229.2
Zhejiang-EP_Gas_CCGT_RC-ep-1110,2014,229.2
Zhejiang-EP_Gas_CCGT_RC-ep-1115,2015,202.5
Zhejiang-EP_Gas_CCGT_RC-ep-1116,2015,202.5
Zhejiang-EP_Gas_CCGT_RC-ep-1118,2015,186.25
Zhejiang-EP_Gas_CCGT_RC-ep-1119,2014,158.0
Zhejiang-EP_Gas_CCGT_RC-ep-1138,2013,120.0
Zhejiang-EP_Gas_CCGT_RC-ep-1139,2013,120.0
Zhejiang-EP_Gas_CCGT_RC-ep-1140,2015,115.0
Zhejiang-EP_Gas_CCGT_RC-ep-1141,2014,115.0
Zhejiang-EP_Gas_CCGT_RC-ep-1142,2006,112.0
Zhejiang-EP_Gas_CCGT_RC-ep-1143,2004,100.0
Zhejiang-EP_Gas_CCGT_RC-ep-1144,2008,88.5
Zhejiang-EP_Gas_CCGT_RC-ep-1145,2006,75.0
Zhejiang-EP_Gas_CCGT_RC-ep-1147,2015,54.6
Zhejiang-EP_Gas_CCGT_RC-ep-1148,2006,52.14
Zhejiang-EP_Gas_CCGT_RC-ep-3091,2016,960.0
Zhejiang-EP_Gas_CCGT_SEA-ep-1087,2014,350.0
Zhejiang-EP_Gas_CCGT_SEA-ep-1088,2014,350.0
Zhejiang-Gas_CCGT_OT-12069,2038,0.0
Zhejiang-Gas_CCGT_OT-12069,2048,0.0
Zhejiang-Gas_CCGT_RC-12043,2038,0.0
Zhejiang-Gas_CCGT_RC-12043,2048,0.0
Zhejiang-Gas_CCGT_RC-12053,2038,0.0
Zhejiang-Gas_CCGT_RC-12053,2048,0.0
Zhejiang-Gas_CCGT_RC-12079,2038,0.0
Zhejiang-Gas_CCGT_RC-12079,2048,0.0
Zhejiang-Gas_CCGT_RC-12097,2038,0.0
Zhejiang-Gas_CCGT_RC-12097,2048,0.0
Zhejiang-Gas_CCGT_SEA-12061,2038,0.0
Zhejiang-Gas_CCGT_SEA-12061,2048,0.0
Zhejiang-Gas_CCGT_SEA-12087,2038,0.0
Zhejiang-Gas_CCGT_SEA-12087,2048,0.0
Zhejiang-Gas_CCGT_SEA-12105,2038,0.0
Zhejiang-Gas_CCGT_SEA-12105,2048,0.0
Zhejiang-Gas_Combustion_Turbine_RC-13175,2038,0.0
Zhejiang-Gas_Combustion_Turbine_RC-13175,2048,0.0
Zhejiang-Hydro_NonPumped-ep-30031,1981,94.78
Zhejiang-Hydro_NonPumped-ep-30062,1982,60.63
Zhejiang-Hydro_NonPumped-ep-30093,1983,70.64
Zhejiang-Hydro_NonPumped-ep-30124,1984,84.77
Zhejiang-Hydro_NonPumped-ep-30155,1985,48.27
Zhejiang-Hydro_NonPumped-ep-30186,1986,65.93
Zhejiang-Hydro_NonPumped-ep-30217,1987,156.0
Zhejiang-Hydro_NonPumped-ep-30248,1988,147.76
Zhejiang-Hydro_NonPumped-ep-30279,1989,110.67
Zhejiang-Hydro_NonPumped-ep-30310,1990,86.54
Zhejiang-Hydro_NonPumped-ep-30341,1991,107.73
Zhejiang-Hydro_NonPumped-ep-30372,1992,164.83
Zhejiang-Hydro_NonPumped-ep-30403,1993,230.18
Zhejiang-Hydro_NonPumped-ep-30434,1994,263.14
Zhejiang-Hydro_NonPumped-ep-30465,1995,183.67
Zhejiang-Hydro_NonPumped-ep-30496,1996,200.15
Zhejiang-Hydro_NonPumped-ep-30527,1997,244.31
Zhejiang-Hydro_NonPumped-ep-30558,1998,313.77
Zhejiang-Hydro_NonPumped-ep-30581,1999,795.0
Zhejiang-Hydro_NonPumped-ep-30604,2000,795.0
Zhejiang-Hydro_NonPumped-ep-30627,2001,163.05
Zhejiang-Hydro_NonPumped-ep-30650,2002,253.94
Zhejiang-Hydro_NonPumped-ep-30673,2003,213.01
Zhejiang-Hydro_NonPumped-ep-30693,2004,370.0
Zhejiang-Hydro_NonPumped-ep-30716,2009,600.0
Zhejiang-Hydro_NonPumped-ep-30744,2005,530.0
Zhejiang-Hydro_NonPumped-ep-30767,2006,1420.0
Zhejiang-Hydro_NonPumped-ep-30791,2007,150.0
Zhejiang-Hydro_NonPumped-ep-30811,2008,440.0
Zhejiang-Hydro_NonPumped-ep-30856,2010,130.0
Zhejiang-Hydro_NonPumped-ep-30865,2011,46.2
Zhejiang-Hydro_NonPumped-ep-30933,2012,105.4
Zhejiang-Hydro_NonPumped-ep-30967,2017,63.1
Zhejiang-Hydro_NonPumped-ep-30974,2013,21.9
Zhejiang-Hydro_NonPumped-ep-30985,2014,86.4
Zhejiang-Hydro_NonPumped-ep-30989,2015,70.5
Zhejiang-Hydro_NonPumped-ep-30992,2016,1517.4
Zhejiang-Hydro_Pumped-ep-35006,2010,642.59
Zhejiang-Hydro_Pumped-ep-35017,1998,80.0
Zhejiang-Hydro_Pumped-ep-35018,2000,1800.0
Zhejiang-Hydro_Pumped-ep-35023,2006,1200.0
Zhejiang-Hydro_Pumped-ep-35038,2020,2100.0
Zhejiang-Hydro_Pumped-ep-35054,2016,1500.0
Zhejiang-Nuclear_EP_SEA-ep-3092,2020,2500.0
Zhejiang-Nuclear_EP_SEA-ep-60005,1994,291.0
Zhejiang-Nuclear_EP_SEA-ep-60006,2002,611.0
Zhejiang-Nuclear_EP_SEA-ep-60007,2004,611.0
Zhejiang-Nuclear_EP_SEA-ep-60008,2010,611.0
Zhejiang-Nuclear_EP_SEA-ep-60009,2012,611.0
Zhejiang-Nuclear_EP_SEA-ep-60010,2002,696.0
Zhejiang-Nuclear_EP_SEA-ep-60011,2003,696.0
Zhejiang-Nuclear_EP_SEA-ep-60027,2014,1015.0
Zhejiang-Nuclear_EP_SEA-ep-60028,2014,1015.0
Zhejiang-Nuclear_EP_SEA-ep-60033,2014,1175.0
Zhejiang-Nuclear_SEA-13131,2038,3666.0
Zhejiang-Nuclear_SEA-13131,2048,0.0
Zhejiang-Nuclear_SEA-13176,2038,0.0
Zhejiang-Nuclear_SEA-13176,2048,2614.0
Zhejiang-Nuclear_SMR-13174,2038,0.0
Zhejiang-Nuclear_SMR-13174,2048,0.0
Zhejiang-Offshore_Wind-13169,2038,0.0
Zhejiang-Offshore_Wind-13169,2048,0.0
Zhejiang-Residential_PV-347,2038,0.0
Zhejiang-Residential_PV-347,2048,0.0
Zhejiang-Residential_PV-348,2038,0.0
Zhejiang-Residential_PV-348,2048,0.0
Zhejiang-Residential_PV-349,2038,0.0
Zhejiang-Residential_PV-349,2048,0.0
Zhejiang-Residential_PV-350,2038,0.0
Zhejiang-Residential_PV-350,2048,0.0
Zhejiang-Residential_PV-351,2038,0.0
Zhejiang-Residential_PV-351,2048,0.0
Zhejiang-Wind-1048,2038,944.0
Zhejiang-Wind-1048,2048,-0.0
Zhejiang-Wind-1051,2038,944.0
Zhejiang-Wind-1051,2048,-0.0
Zhejiang-Wind-1053,2038,944.0
Zhejiang-Wind-1053,2048,-0.0
Zhejiang-Wind-1054,2038,944.0
Zhejiang-Wind-1054,2048,-0.0
Zhejiang-Wind-1056,2038,944.0
Zhejiang-Wind-1056,2048,-0.0
Zhejiang-Wind-1059,2038,944.0
Zhejiang-Wind-1059,2048,-0.0
Zhejiang-Wind-1061,2038,944.0
Zhejiang-Wind-1061,2048,-0.0
Zhejiang-Wind-1065,2038,944.0
Zhejiang-Wind-1065,2048,-0.0
Zhejiang-Wind-1067,2038,944.0
Zhejiang-Wind-1067,2048,-0.0
Zhejiang-Wind-1157,2038,944.0
Zhejiang-Wind-1157,2048,-0.0
Zhejiang-Wind_EP-ep-40023,2007,40.0
Zhejiang-Wind_EP-ep-40041,2008,110.0
Zhejiang-Wind_EP-ep-40062,2009,80.0
Zhejiang-Wind_EP-ep-40068,2010,20.0
Zhejiang-Wind_EP-ep-40077,2011,72.2
Zhejiang-Wind_EP-ep-40102,2012,74.8
Zhejiang-Wind_EP-ep-40130,2013,49.5
Zhejiang-Wind_EP-ep-40159,2014,283.5
Zhejiang-Wind_EP-ep-40185,2015,312.2
Zhejiang-Wind_EP-ep-40213,2016,147.6
Zhejiang-Wind_EP-ep-40237,2017,140.1
Zhejiang_Fuel_Cell,2038,-0.0
Zhejiang_Fuel_Cell,2048,0.0
