GENERATION_PROJECT,PERIOD,gen_tech,gen_load_zone,gen_energy_source,GenCapacity,SuspendGen_total,GenStorageCapacity,GenCapitalRecovery,GenFixedOMCosts
Anhui-EP_Coal_600_RC-ep-1179_H2,2048,EP_Coal_600_RC_H2,Anhui,Hydrogen,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1180_H2,2038,EP_Coal_600_RC_H2,Anhui,Hydrogen,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1180_H2,2048,EP_Coal_600_RC_H2,Anhui,Hydrogen,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1181_H2,2038,EP_Coal_600_RC_H2,Anhui,Hydrogen,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1181_H2,2048,EP_Coal_600_RC_H2,Anhui,Hydrogen,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1182_H2,2038,EP_Coal_600_RC_H2,Anhui,Hydrogen,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1182_H2,2048,EP_Coal_600_RC_H2,Anhui,Hydrogen,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1183_H2,2038,EP_Coal_600_RC_H2,Anhui,Hydrogen,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1183_H2,2048,EP_Coal_600_RC_H2,Anhui,Hydrogen,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1184_H2,2038,EP_Coal_600_RC_H2,Anhui,Hydrogen,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1184_H2,2048,EP_Coal_600_RC_H2,Anhui,Hydrogen,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1185_H2,2038,EP_Coal_600_RC_H2,Anhui,Hydrogen,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1185_H2,2048,EP_Coal_600_RC_H2,Anhui,Hydrogen,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1186_H2,2038,EP_Coal_600_RC_H2,Anhui,Hydrogen,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1186_H2,2048,EP_Coal_600_RC_H2,Anhui,Hydrogen,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1187_H2,2038,EP_Coal_600_RC_H2,Anhui,Hydrogen,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1187_H2,2048,EP_Coal_600_RC_H2,Anhui,Hydrogen,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1188_H2,2038,EP_Coal_600_RC_H2,Anhui,Hydrogen,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1188_H2,2048,EP_Coal_600_RC_H2,Anhui,Hydrogen,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1189_H2,2038,EP_Coal_600_RC_H2,Anhui,Hydrogen,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1189_H2,2048,EP_Coal_600_RC_H2,Anhui,Hydrogen,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1190_H2,2038,EP_Coal_600_RC_H2,Anhui,Hydrogen,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1190_H2,2048,EP_Coal_600_RC_H2,Anhui,Hydrogen,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1191_H2,2038,EP_Coal_600_RC_H2,Anhui,Hydrogen,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1191_H2,2048,EP_Coal_600_RC_H2,Anhui,Hydrogen,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1192_H2,2038,EP_Coal_600_RC_H2,Anhui,Hydrogen,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1192_H2,2048,EP_Coal_600_RC_H2,Anhui,Hydrogen,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1193_H2,2038,EP_Coal_600_RC_H2,Anhui,Hydrogen,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1193_H2,2048,EP_Coal_600_RC_H2,Anhui,Hydrogen,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1196_H2,2038,EP_Coal_600_RC_H2,Anhui,Hydrogen,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1196_H2,2048,EP_Coal_600_RC_H2,Anhui,Hydrogen,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1197_H2,2038,EP_Coal_600_RC_H2,Anhui,Hydrogen,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1197_H2,2048,EP_Coal_600_RC_H2,Anhui,Hydrogen,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1198_H2,2038,EP_Coal_600_RC_H2,Anhui,Hydrogen,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-1198_H2,2048,EP_Coal_600_RC_H2,Anhui,Hydrogen,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-3097_H2,2038,EP_Coal_600_RC_H2,Anhui,Hydrogen,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-3097_H2,2048,EP_Coal_600_RC_H2,Anhui,Hydrogen,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-3098_H2,2038,EP_Coal_600_RC_H2,Anhui,Hydrogen,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-3098_H2,2048,EP_Coal_600_RC_H2,Anhui,Hydrogen,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-3099_H2,2038,EP_Coal_600_RC_H2,Anhui,Hydrogen,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-3099_H2,2048,EP_Coal_600_RC_H2,Anhui,Hydrogen,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-3100_H2,2038,EP_Coal_600_RC_H2,Anhui,Hydrogen,0,0,.,0,0
Anhui-EP_Coal_600_RC-ep-3100_H2,2048,EP_Coal_600_RC_H2,Anhui,Hydrogen,0,0,.,0,0
Fujian-Coal_1000_OT-12153_H2,2038,Coal_1000_OT_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_1000_OT-12153_H2,2048,Coal_1000_OT_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_1000_RC-12135_H2,2038,Coal_1000_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_1000_RC-12135_H2,2048,Coal_1000_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_1000_RC-12161_H2,2038,Coal_1000_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_1000_RC-12161_H2,2048,Coal_1000_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_1000_RC-12171_H2,2038,Coal_1000_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_1000_RC-12171_H2,2048,Coal_1000_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_1000_SEA-12145_H2,2038,Coal_1000_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_1000_SEA-12145_H2,2048,Coal_1000_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_1000_SEA-12181_H2,2038,Coal_1000_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_1000_SEA-12181_H2,2048,Coal_1000_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_100_RC-ep-1302_H2,2038,Coal_100_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_100_RC-ep-1302_H2,2048,Coal_100_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_100_RC-ep-1303_H2,2038,Coal_100_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_100_RC-ep-1303_H2,2048,Coal_100_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_100_RC-ep-1304_H2,2038,Coal_100_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_100_RC-ep-1304_H2,2048,Coal_100_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_100_RC-ep-1305_H2,2038,Coal_100_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_100_RC-ep-1305_H2,2048,Coal_100_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_100_RC-ep-1306_H2,2038,Coal_100_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_100_RC-ep-1306_H2,2048,Coal_100_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_100_RC-ep-1307_H2,2038,Coal_100_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_100_RC-ep-1307_H2,2048,Coal_100_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_300_OT-12157_H2,2038,Coal_300_OT_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_300_OT-12157_H2,2048,Coal_300_OT_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_300_RC-12139_H2,2038,Coal_300_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_300_RC-12139_H2,2048,Coal_300_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_300_RC-12165_H2,2038,Coal_300_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_300_RC-12165_H2,2048,Coal_300_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_300_RC-12175_H2,2038,Coal_300_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_300_RC-12175_H2,2048,Coal_300_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_300_SEA-12149_H2,2038,Coal_300_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_300_SEA-12149_H2,2048,Coal_300_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_300_SEA-12185_H2,2038,Coal_300_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_300_SEA-12185_H2,2048,Coal_300_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_600_OT-12155_H2,2038,Coal_600_OT_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_600_OT-12155_H2,2048,Coal_600_OT_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_600_RC-12137_H2,2038,Coal_600_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_600_RC-12137_H2,2048,Coal_600_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_600_RC-12163_H2,2038,Coal_600_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_600_RC-12163_H2,2048,Coal_600_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_600_RC-12173_H2,2038,Coal_600_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_600_RC-12173_H2,2048,Coal_600_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_600_SEA-12147_H2,2038,Coal_600_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_600_SEA-12147_H2,2048,Coal_600_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_600_SEA-12183_H2,2038,Coal_600_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_600_SEA-12183_H2,2048,Coal_600_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_IGCC_RC-12141_H2,2038,Coal_IGCC_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_IGCC_RC-12141_H2,2048,Coal_IGCC_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_IGCC_RC-12167_H2,2038,Coal_IGCC_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_IGCC_RC-12167_H2,2048,Coal_IGCC_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_IGCC_RC-12177_H2,2038,Coal_IGCC_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_IGCC_RC-12177_H2,2048,Coal_IGCC_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_Small_RC-ep-1248_H2,2038,Coal_Small_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_Small_RC-ep-1248_H2,2048,Coal_Small_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_Small_RC-ep-1289_H2,2038,Coal_Small_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_Small_RC-ep-1289_H2,2048,Coal_Small_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_Small_SEA-ep-1309_H2,2038,Coal_Small_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-Coal_Small_SEA-ep-1309_H2,2048,Coal_Small_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_1000_SEA-ep-1246_H2,2038,EP_Coal_1000_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_1000_SEA-ep-1246_H2,2048,EP_Coal_1000_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_1000_SEA-ep-1247_H2,2038,EP_Coal_1000_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_1000_SEA-ep-1247_H2,2048,EP_Coal_1000_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_1000_SEA-ep-3101_H2,2038,EP_Coal_1000_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_1000_SEA-ep-3101_H2,2048,EP_Coal_1000_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_1000_SEA-ep-3102_H2,2038,EP_Coal_1000_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_1000_SEA-ep-3102_H2,2048,EP_Coal_1000_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_300_OT-ep-1285_H2,2038,EP_Coal_300_OT_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_300_OT-ep-1285_H2,2048,EP_Coal_300_OT_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_300_OT-ep-1286_H2,2038,EP_Coal_300_OT_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_300_OT-ep-1286_H2,2048,EP_Coal_300_OT_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_300_OT-ep-1287_H2,2038,EP_Coal_300_OT_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_300_OT-ep-1287_H2,2048,EP_Coal_300_OT_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_300_OT-ep-1288_H2,2038,EP_Coal_300_OT_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_300_OT-ep-1288_H2,2048,EP_Coal_300_OT_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_300_RC-ep-1290_H2,2038,EP_Coal_300_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_300_RC-ep-1290_H2,2048,EP_Coal_300_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_300_RC-ep-1291_H2,2038,EP_Coal_300_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_300_RC-ep-1291_H2,2048,EP_Coal_300_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_300_RC-ep-1298_H2,2038,EP_Coal_300_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_300_RC-ep-1298_H2,2048,EP_Coal_300_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_300_RC-ep-1299_H2,2038,EP_Coal_300_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_300_RC-ep-1299_H2,2048,EP_Coal_300_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_300_RC-ep-1300_H2,2038,EP_Coal_300_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_300_RC-ep-1300_H2,2048,EP_Coal_300_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_300_RC-ep-1301_H2,2038,EP_Coal_300_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_300_RC-ep-1301_H2,2048,EP_Coal_300_RC_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_300_SEA-ep-1272_H2,2038,EP_Coal_300_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_300_SEA-ep-1272_H2,2048,EP_Coal_300_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_300_SEA-ep-1273_H2,2038,EP_Coal_300_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_300_SEA-ep-1273_H2,2048,EP_Coal_300_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_300_SEA-ep-1292_H2,2038,EP_Coal_300_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_300_SEA-ep-1292_H2,2048,EP_Coal_300_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_300_SEA-ep-1293_H2,2038,EP_Coal_300_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_300_SEA-ep-1293_H2,2048,EP_Coal_300_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_300_SEA-ep-1294_H2,2038,EP_Coal_300_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_300_SEA-ep-1294_H2,2048,EP_Coal_300_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_300_SEA-ep-1295_H2,2038,EP_Coal_300_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_300_SEA-ep-1295_H2,2048,EP_Coal_300_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_300_SEA-ep-1296_H2,2038,EP_Coal_300_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_300_SEA-ep-1296_H2,2048,EP_Coal_300_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_300_SEA-ep-1297_H2,2038,EP_Coal_300_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_300_SEA-ep-1297_H2,2048,EP_Coal_300_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_600_OT-ep-1253_H2,2038,EP_Coal_600_OT_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_600_OT-ep-1253_H2,2048,EP_Coal_600_OT_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_600_OT-ep-1254_H2,2038,EP_Coal_600_OT_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_600_OT-ep-1254_H2,2048,EP_Coal_600_OT_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1249_H2,2038,EP_Coal_600_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1249_H2,2048,EP_Coal_600_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1250_H2,2038,EP_Coal_600_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1250_H2,2048,EP_Coal_600_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1251_H2,2038,EP_Coal_600_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1251_H2,2048,EP_Coal_600_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1252_H2,2038,EP_Coal_600_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1252_H2,2048,EP_Coal_600_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1255_H2,2038,EP_Coal_600_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1255_H2,2048,EP_Coal_600_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1256_H2,2038,EP_Coal_600_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1256_H2,2048,EP_Coal_600_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1257_H2,2038,EP_Coal_600_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1257_H2,2048,EP_Coal_600_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1258_H2,2038,EP_Coal_600_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1258_H2,2048,EP_Coal_600_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1259_H2,2038,EP_Coal_600_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1259_H2,2048,EP_Coal_600_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1260_H2,2038,EP_Coal_600_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1260_H2,2048,EP_Coal_600_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1261_H2,2038,EP_Coal_600_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1261_H2,2048,EP_Coal_600_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1262_H2,2038,EP_Coal_600_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1262_H2,2048,EP_Coal_600_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1263_H2,2038,EP_Coal_600_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1263_H2,2048,EP_Coal_600_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1264_H2,2038,EP_Coal_600_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1264_H2,2048,EP_Coal_600_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1265_H2,2038,EP_Coal_600_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1265_H2,2048,EP_Coal_600_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1266_H2,2038,EP_Coal_600_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1266_H2,2048,EP_Coal_600_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1267_H2,2038,EP_Coal_600_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1267_H2,2048,EP_Coal_600_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1268_H2,2038,EP_Coal_600_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1268_H2,2048,EP_Coal_600_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1269_H2,2038,EP_Coal_600_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1269_H2,2048,EP_Coal_600_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1270_H2,2038,EP_Coal_600_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1270_H2,2048,EP_Coal_600_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1271_H2,2038,EP_Coal_600_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1271_H2,2048,EP_Coal_600_SEA_H2,Fujian,Hydrogen,0,0,.,0,0
Jiangsu-Coal_1000_OT-11937_H2,2038,Coal_1000_OT_H2,Jiangsu,Hydrogen,0,0,.,0,0
Jiangsu-Coal_1000_OT-11937_H2,2048,Coal_1000_OT_H2,Jiangsu,Hydrogen,0,0,.,0,0
Jiangsu-Coal_1000_OT-11955_H2,2038,Coal_1000_OT_H2,Jiangsu,Hydrogen,0,0,.,0,0
Jiangsu-Coal_1000_OT-11955_H2,2048,Coal_1000_OT_H2,Jiangsu,Hydrogen,0,0,.,0,0
Jiangsu-Coal_1000_OT-11973_H2,2038,Coal_1000_OT_H2,Jiangsu,Hydrogen,0,0,.,0,0
Jiangsu-Coal_1000_OT-11973_H2,2048,Coal_1000_OT_H2,Jiangsu,Hydrogen,0,0,.,0,0
Jiangsu-Coal_1000_OT-11999_H2,2038,Coal_1000_OT_H2,Jiangsu,Hydrogen,0,0,.,0,0
Jiangsu-Coal_1000_OT-11999_H2,2048,Coal_1000_OT_H2,Jiangsu,Hydrogen,0,0,.,0,0
Jiangsu-Coal_1000_OT-12017_H2,2038,Coal_1000_OT_H2,Jiangsu,Hydrogen,0,0,.,0,0
Jiangsu-Coal_1000_OT-12017_H2,2048,Coal_1000_OT_H2,Jiangsu,Hydrogen,0,0,.,0,0
Jiangsu-Coal_1000_RC-11945_H2,2038,Coal_1000_RC_H2,Jiangsu,Hydrogen,0,0,.,0,0
Jiangsu-Coal_1000_RC-11945_H2,2048,Coal_1000_RC_H2,Jiangsu,Hydrogen,0,0,.,0,0
Jiangsu-Coal_1000_RC-11963_H2,2038,Coal_1000_RC_H2,Jiangsu,Hydrogen,0,0,.,0,0
Jiangsu-Coal_1000_RC-11963_H2,2048,Coal_1000_RC_H2,Jiangsu,Hydrogen,0,0,.,0,0
Jiangsu-Coal_1000_RC-11981_H2,2038,Coal_1000_RC_H2,Jiangsu,Hydrogen,0,0,.,0,0
Jiangsu-Coal_1000_RC-11981_H2,2048,Coal_1000_RC_H2,Jiangsu,Hydrogen,0,0,.,0,0
Jiangsu-Coal_1000_RC-12007_H2,2038,Coal_1000_RC_H2,Jiangsu,Hydrogen,0,0,.,0,0
Jiangsu-Coal_1000_RC-12007_H2,2048,Coal_1000_RC_H2,Jiangsu,Hydrogen,0,0,.,0,0
Jiangsu-Coal_1000_RC-12025_H2,2038,Coal_1000_RC_H2,Jiangsu,Hydrogen,0,0,.,0,0
Jiangsu-Coal_1000_RC-12025_H2,2048,Coal_1000_RC_H2,Jiangsu,Hydrogen,0,0,.,0,0
Jiangsu-Coal_1000_SEA-11991_H2,2038,Coal_1000_SEA_H2,Jiangsu,Hydrogen,0,0,.,0,0
Jiangsu-Coal_1000_SEA-11991_H2,2048,Coal_1000_SEA_H2,Jiangsu,Hydrogen,0,0,.,0,0
