generation_project,gen_dbid,gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
Zhejiang-Coal_IGCC_RC-12051,new.12051,Coal_IGCC_RC,Zhejiang,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_IGCC_RC-12077,new.12077,Coal_IGCC_RC,Zhejiang,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_IGCC_RC-12077,new.12077,Coal_IGCC_RC,Zhejiang,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_IGCC_RC-12095,new.12095,Coal_IGCC_RC,Zhejiang,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Coal_IGCC_RC-12095,new.12095,Coal_IGCC_RC,Zhejiang,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Commercial_PV-147,new.147,Commercial_PV,Zhejiang,Solar,2038,1410.2864832,0.0,0.0,960.0,64787055.03441256,12554940.274326816,54.841336302995046,0.16769959132420093,,
Zhejiang-Commercial_PV-147,new.147,Commercial_PV,Zhejiang,Solar,2048,1551.1420130304,0.0,0.0,960.0,64787055.03441256,12554940.274326816,49.86132453316742,0.1844489646392694,,
Zhejiang-Commercial_PV-148,new.148,Commercial_PV,Zhejiang,Solar,2038,1581.3308700671998,0.0,0.0,960.0,64787055.03441256,12554940.274326816,48.909432410848126,0.18803877355251142,,
Zhejiang-Commercial_PV-148,new.148,Commercial_PV,Zhejiang,Solar,2048,1208.655651495936,0.0,0.0,960.0,64787055.03441256,12554940.274326816,63.990099424111655,0.14372332233351595,,
Zhejiang-Commercial_PV-149,new.149,Commercial_PV,Zhejiang,Solar,2038,1578.6402053990398,0.0,0.0,960.0,64787055.03441256,12554940.274326816,48.99279458626818,0.18771882198904108,,
Zhejiang-Commercial_PV-149,new.149,Commercial_PV,Zhejiang,Solar,2048,700.8692936985599,0.0,0.0,960.0,64787055.03441256,12554940.274326816,110.35152489075054,0.08334157316621002,,
Zhejiang-Commercial_PV-150,new.150,Commercial_PV,Zhejiang,Solar,2038,1450.21035554304,0.0,0.0,960.0,64787055.03441256,12554940.274326816,53.33157014988919,0.17244700765114154,,
Zhejiang-Commercial_PV-150,new.150,Commercial_PV,Zhejiang,Solar,2048,832.5560381107199,0.0,0.0,960.0,64787055.03441256,12554940.274326816,92.8970444851351,0.0990006704374429,,
Zhejiang-Commercial_PV-151,new.151,Commercial_PV,Zhejiang,Solar,2038,1535.77831550976,0.0,0.0,960.0,64787055.03441256,12554940.274326816,50.360129797162685,0.18262204094246576,,
Zhejiang-Commercial_PV-151,new.151,Commercial_PV,Zhejiang,Solar,2048,821.6532036249599,0.0,0.0,960.0,64787055.03441256,12554940.274326816,94.12973133619253,0.09770419563652967,,
Zhejiang-EP_Coal_1000_RC-ep-1022,existing.1022,EP_Coal_1000_RC,Zhejiang,Coal,2038,4860.2,19289022.992450237,3556126.6886399994,1000.0,38922129.22857227,14136763.898421414,14.885789909765837,0.5548173515981736,,
Zhejiang-EP_Coal_1000_RC-ep-1022,existing.1022,EP_Coal_1000_RC,Zhejiang,Coal,2048,0.0,0.0,0.0,0.0,38922129.22857227,0.0,0.0,0.0,,
Zhejiang-EP_Coal_1000_RC-ep-1023,existing.1023,EP_Coal_1000_RC,Zhejiang,Coal,2038,4860.2,19289022.992450237,3556126.6886399994,1000.0,38922129.22857227,14136763.898421414,14.885789909765837,0.5548173515981736,,
Zhejiang-EP_Coal_1000_RC-ep-1023,existing.1023,EP_Coal_1000_RC,Zhejiang,Coal,2048,0.0,0.0,0.0,0.0,38922129.22857227,0.0,0.0,0.0,,
Zhejiang-EP_Coal_1000_SEA-ep-1020,existing.1020,EP_Coal_1000_SEA,Zhejiang,Coal,2038,4860.2,19289022.992450237,3556126.6886399994,1000.0,38922129.22857227,14136763.898421414,14.885789909765837,0.5548173515981736,,
Zhejiang-EP_Coal_1000_SEA-ep-1020,existing.1020,EP_Coal_1000_SEA,Zhejiang,Coal,2048,0.0,0.0,0.0,0.0,38922129.22857227,0.0,0.0,0.0,,
Zhejiang-EP_Coal_1000_SEA-ep-1021,existing.1021,EP_Coal_1000_SEA,Zhejiang,Coal,2038,4860.2,19289022.992450237,3556126.6886399994,1000.0,38922129.22857227,14136763.898421414,14.885789909765837,0.5548173515981736,,
Zhejiang-EP_Coal_1000_SEA-ep-1021,existing.1021,EP_Coal_1000_SEA,Zhejiang,Coal,2048,0.0,0.0,0.0,0.0,38922129.22857227,0.0,0.0,0.0,,
Zhejiang-EP_Coal_1000_SEA-ep-1024,existing.1024,EP_Coal_1000_SEA,Zhejiang,Coal,2038,4860.2,19289022.992450237,3556126.6886399994,1000.0,38922129.22857227,14136763.898421414,14.885789909765837,0.5548173515981736,,
Zhejiang-EP_Coal_1000_SEA-ep-1024,existing.1024,EP_Coal_1000_SEA,Zhejiang,Coal,2048,0.0,0.0,0.0,0.0,38922129.22857227,0.0,0.0,0.0,,
Zhejiang-EP_Coal_1000_SEA-ep-1025,existing.1025,EP_Coal_1000_SEA,Zhejiang,Coal,2038,4860.2,19289022.992450237,3556126.6886399994,1000.0,38922129.22857227,14136763.898421414,14.885789909765837,0.5548173515981736,,
Zhejiang-EP_Coal_1000_SEA-ep-1026,existing.1026,EP_Coal_1000_SEA,Zhejiang,Coal,2038,4860.2,19289022.992450237,3556126.6886399994,1000.0,38922129.22857227,14136763.898421414,14.885789909765837,0.5548173515981736,,
Zhejiang-EP_Coal_1000_SEA-ep-1026,existing.1026,EP_Coal_1000_SEA,Zhejiang,Coal,2048,0.0,0.0,0.0,0.0,38922129.22857227,0.0,0.0,0.0,,
Zhejiang-EP_Coal_1000_SEA-ep-1027,existing.1027,EP_Coal_1000_SEA,Zhejiang,Coal,2038,4860.2,19289022.992450237,3556126.6886399994,1000.0,38922129.22857227,14136763.898421414,14.885789909765837,0.5548173515981736,,
Zhejiang-EP_Coal_1000_SEA-ep-1027,existing.1027,EP_Coal_1000_SEA,Zhejiang,Coal,2048,0.0,0.0,0.0,0.0,38922129.22857227,0.0,0.0,0.0,,
Zhejiang-EP_Coal_1000_SEA-ep-1028,existing.1028,EP_Coal_1000_SEA,Zhejiang,Coal,2038,4860.2,19289022.992450237,3556126.6886399994,1000.0,38922129.22857227,14136763.898421414,14.885789909765837,0.5548173515981736,,
Zhejiang-EP_Coal_1000_SEA-ep-1028,existing.1028,EP_Coal_1000_SEA,Zhejiang,Coal,2048,0.0,0.0,0.0,0.0,38922129.22857227,0.0,0.0,0.0,,
Zhejiang-EP_Coal_1000_SEA-ep-1029,existing.1029,EP_Coal_1000_SEA,Zhejiang,Coal,2038,4860.2,19289022.992450237,3556126.6886399994,1000.0,38922129.22857227,14136763.898421414,14.885789909765837,0.5548173515981736,,
Zhejiang-EP_Coal_1000_SEA-ep-1029,existing.1029,EP_Coal_1000_SEA,Zhejiang,Coal,2048,0.0,0.0,0.0,0.0,38922129.22857227,0.0,0.0,0.0,,
Zhejiang-EP_Coal_1000_SEA-ep-1030,existing.1030,EP_Coal_1000_SEA,Zhejiang,Coal,2038,4860.2,19289022.992450237,3556126.6886399994,1000.0,38922129.22857227,14136763.898421414,14.885789909765837,0.5548173515981736,,
Zhejiang-EP_Coal_1000_SEA-ep-1031,existing.1031,EP_Coal_1000_SEA,Zhejiang,Coal,2038,4860.2,19289022.992450237,3556126.6886399994,1000.0,38922129.22857227,14136763.898421414,14.885789909765837,0.5548173515981736,,
Zhejiang-EP_Coal_1000_SEA-ep-1032,existing.1032,EP_Coal_1000_SEA,Zhejiang,Coal,2038,4860.2,19289022.992450237,3556126.6886399994,1000.0,38922129.22857227,14136763.898421414,14.885789909765837,0.5548173515981736,,
Zhejiang-EP_Coal_1000_SEA-ep-1033,existing.1033,EP_Coal_1000_SEA,Zhejiang,Coal,2038,4860.2,19289022.992450237,3556126.6886399994,1000.0,38922129.22857227,14136763.898421414,14.885789909765837,0.5548173515981736,,
Zhejiang-EP_Coal_1000_SEA-ep-1034,existing.1034,EP_Coal_1000_SEA,Zhejiang,Coal,2038,4860.2,19289022.992450237,3556126.6886399994,1000.0,38922129.22857227,14136763.898421414,14.885789909765837,0.5548173515981736,,
Zhejiang-EP_Coal_1000_SEA-ep-1034,existing.1034,EP_Coal_1000_SEA,Zhejiang,Coal,2048,0.0,0.0,0.0,0.0,38922129.22857227,0.0,0.0,0.0,,
Zhejiang-EP_Coal_1000_SEA-ep-1035,existing.1035,EP_Coal_1000_SEA,Zhejiang,Coal,2038,4860.2,19289022.992450237,3556126.6886399994,1000.0,38922129.22857227,14136763.898421414,14.885789909765837,0.5548173515981736,,
Zhejiang-EP_Coal_1000_SEA-ep-1035,existing.1035,EP_Coal_1000_SEA,Zhejiang,Coal,2048,0.0,0.0,0.0,0.0,38922129.22857227,0.0,0.0,0.0,,
Zhejiang-EP_Coal_1000_SEA-ep-3087,existing.3087,EP_Coal_1000_SEA,Zhejiang,Coal,2038,4860.2,19289022.992450237,3556126.6886399994,1000.0,38922129.22857227,14136763.898421414,14.885789909765837,0.5548173515981736,,
Zhejiang-EP_Coal_1000_SEA-ep-3087,existing.3087,EP_Coal_1000_SEA,Zhejiang,Coal,2048,0.0,0.0,0.0,0.0,38922129.22857227,0.0,0.0,0.0,,
Zhejiang-EP_Coal_1000_SEA-ep-3088,existing.3088,EP_Coal_1000_SEA,Zhejiang,Coal,2038,4860.2,19289022.992450237,3556126.6886399994,1000.0,38922129.22857227,14136763.898421414,14.885789909765837,0.5548173515981736,,
Zhejiang-EP_Coal_1000_SEA-ep-3088,existing.3088,EP_Coal_1000_SEA,Zhejiang,Coal,2048,0.0,0.0,0.0,0.0,38922129.22857227,0.0,0.0,0.0,,
Zhejiang-EP_Coal_300_OT-ep-1104,existing.1104,EP_Coal_300_OT,Zhejiang,Coal,2038,209.76,832489.4989704872,170909.427456,300.0,13363267.521438483,4796657.172271791,90.54354592239112,0.07981735159817352,,
Zhejiang-EP_Coal_300_OT-ep-1105,existing.1105,EP_Coal_300_OT,Zhejiang,Coal,2038,209.76,832489.4989704872,170909.427456,300.0,13363267.521438483,4796657.172271791,90.54354592239112,0.07981735159817352,,
Zhejiang-EP_Coal_300_RC-ep-1097,existing.1097,EP_Coal_300_RC,Zhejiang,Coal,2038,209.76,832489.4989704872,170909.427456,300.0,13363267.521438483,4796657.172271791,90.54354592239112,0.07981735159817352,,
Zhejiang-EP_Coal_300_RC-ep-1098,existing.1098,EP_Coal_300_RC,Zhejiang,Coal,2038,209.76,832489.4989704872,170909.427456,300.0,13363267.521438483,4796657.172271791,90.54354592239112,0.07981735159817352,,
Zhejiang-EP_Coal_300_RC-ep-1101,existing.1101,EP_Coal_300_RC,Zhejiang,Coal,2038,209.76,832489.4989704872,170909.427456,300.0,13363267.521438483,4796657.172271791,90.54354592239112,0.07981735159817352,,
Zhejiang-EP_Coal_300_RC-ep-1102,existing.1102,EP_Coal_300_RC,Zhejiang,Coal,2038,209.76,832489.4989704872,170909.427456,300.0,13363267.521438483,4796657.172271791,90.54354592239112,0.07981735159817352,,
Zhejiang-EP_Coal_300_SEA-ep-1086,existing.1086,EP_Coal_300_SEA,Zhejiang,Coal,2038,244.72,971237.7487989017,199394.33203199998,350.0,15590478.775011564,5596100.03431709,90.54354592239112,0.07981735159817352,,
Zhejiang-EP_Coal_300_SEA-ep-1086,existing.1086,EP_Coal_300_SEA,Zhejiang,Coal,2048,0.0,0.0,0.0,0.0,15590478.775011564,0.0,0.0,0.0,,
Zhejiang-EP_Coal_300_SEA-ep-1095,existing.1095,EP_Coal_300_SEA,Zhejiang,Coal,2038,230.736,915738.4488675358,188000.37020160002,330.0,14699594.273582332,5276322.8894989705,90.54354592239112,0.07981735159817352,,
Zhejiang-EP_Coal_300_SEA-ep-1103,existing.1103,EP_Coal_300_SEA,Zhejiang,Coal,2038,209.76,832489.4989704872,170909.427456,300.0,13363267.521438483,4796657.172271791,90.54354592239112,0.07981735159817352,,
Zhejiang-EP_Coal_300_SEA-ep-1107,existing.1107,EP_Coal_300_SEA,Zhejiang,Coal,2038,209.76,832489.4989704872,170909.427456,300.0,13363267.521438483,4796657.172271791,90.54354592239112,0.07981735159817352,,
Zhejiang-EP_Coal_600_RC-ep-1038,existing.1038,EP_Coal_600_RC,Zhejiang,Coal,2038,1384.416,5494430.693205215,1048658.5714176,660.0,25276452.299623393,9180085.861358956,28.85763300495484,0.23945205479452056,,
Zhejiang-EP_Coal_600_RC-ep-1038,existing.1038,EP_Coal_600_RC,Zhejiang,Coal,2048,0.0,0.0,0.0,0.0,25276452.299623393,0.0,0.0,0.0,,
Zhejiang-EP_Coal_600_RC-ep-1039,existing.1039,EP_Coal_600_RC,Zhejiang,Coal,2038,1845.888,7325907.590940286,1398211.4285568,660.0,25276452.299623393,9180085.861358956,22.63541761576143,0.3192694063926941,,
Zhejiang-EP_Coal_600_RC-ep-1039,existing.1039,EP_Coal_600_RC,Zhejiang,Coal,2048,0.0,0.0,0.0,0.0,25276452.299623393,0.0,0.0,0.0,,
Zhejiang-EP_Coal_600_RC-ep-1048,existing.1048,EP_Coal_600_RC,Zhejiang,Coal,2038,1258.56,4994936.993822923,953325.9740159998,600.0,22978592.99965763,8345532.601235415,28.85763300495484,0.23945205479452056,,
Zhejiang-EP_Coal_600_RC-ep-1049,existing.1049,EP_Coal_600_RC,Zhejiang,Coal,2038,1678.08,6659915.991763897,1271101.2986879998,600.0,22978592.99965763,8345532.601235415,22.63541761576143,0.3192694063926941,,
Zhejiang-EP_Coal_600_RC-ep-1050,existing.1050,EP_Coal_600_RC,Zhejiang,Coal,2038,1258.56,4994936.993822923,953325.9740159998,600.0,22978592.99965763,8345532.601235415,28.85763300495484,0.23945205479452056,,
Zhejiang-EP_Coal_600_RC-ep-1051,existing.1051,EP_Coal_600_RC,Zhejiang,Coal,2038,1678.08,6659915.991763897,1271101.2986879998,600.0,22978592.99965763,8345532.601235415,22.63541761576143,0.3192694063926941,,
Zhejiang-EP_Coal_600_SEA-ep-1040,existing.1040,EP_Coal_600_SEA,Zhejiang,Coal,2038,1845.888,7325907.590940286,1398211.4285568,660.0,22597700.48118048,8207419.354838708,20.657281171425065,0.3192694063926941,,
Zhejiang-EP_Coal_600_SEA-ep-1040,existing.1040,EP_Coal_600_SEA,Zhejiang,Coal,2048,0.0,0.0,0.0,660.0,22597700.48118048,8207419.354838708,0.0,0.0,,
Zhejiang-EP_Coal_600_SEA-ep-1041,existing.1041,EP_Coal_600_SEA,Zhejiang,Coal,2038,1384.416,5494430.693205215,1048658.5714176,660.0,22597700.48118048,8207419.354838708,26.22011774583969,0.23945205479452056,,
Zhejiang-EP_Coal_600_SEA-ep-1041,existing.1041,EP_Coal_600_SEA,Zhejiang,Coal,2048,0.0,0.0,0.0,660.0,22597700.48118048,8207419.354838708,0.0,0.0,,
Zhejiang-EP_Coal_600_SEA-ep-1042,existing.1042,EP_Coal_600_SEA,Zhejiang,Coal,2038,1845.888,7325907.590940286,1398211.4285568,660.0,22597700.48118048,8207419.354838708,20.657281171425065,0.3192694063926941,,
Zhejiang-EP_Coal_600_SEA-ep-1042,existing.1042,EP_Coal_600_SEA,Zhejiang,Coal,2048,0.0,0.0,0.0,660.0,22597700.48118048,8207419.354838708,0.0,0.0,,
Zhejiang-EP_Coal_600_SEA-ep-1043,existing.1043,EP_Coal_600_SEA,Zhejiang,Coal,2038,1845.888,7325907.590940286,1398211.4285568,660.0,22597700.48118048,8207419.354838708,20.657281171425065,0.3192694063926941,,
Zhejiang-EP_Coal_600_SEA-ep-1043,existing.1043,EP_Coal_600_SEA,Zhejiang,Coal,2048,0.0,0.0,0.0,660.0,22597700.48118048,8207419.354838708,0.0,0.0,,
Zhejiang-EP_Coal_600_SEA-ep-1044,existing.1044,EP_Coal_600_SEA,Zhejiang,Coal,2038,1258.56,4994936.993822923,953325.9740159998,600.0,20543364.073800437,7461290.322580644,26.220117745839694,0.23945205479452056,,
Zhejiang-EP_Coal_600_SEA-ep-1045,existing.1045,EP_Coal_600_SEA,Zhejiang,Coal,2038,1258.56,4994936.993822923,953325.9740159998,600.0,20543364.073800437,7461290.322580644,26.220117745839694,0.23945205479452056,,
Zhejiang-EP_Coal_600_SEA-ep-1046,existing.1046,EP_Coal_600_SEA,Zhejiang,Coal,2038,1678.08,6659915.991763897,1271101.2986879998,600.0,20543364.073800437,7461290.322580644,20.65728117142507,0.3192694063926941,,
Zhejiang-EP_Coal_600_SEA-ep-1047,existing.1047,EP_Coal_600_SEA,Zhejiang,Coal,2038,1258.56,4994936.993822923,953325.9740159998,600.0,20543364.073800437,7461290.322580644,26.220117745839694,0.23945205479452056,,
Zhejiang-EP_Coal_600_SEA-ep-1054,existing.1054,EP_Coal_600_SEA,Zhejiang,Coal,2038,1258.56,4994936.993822923,953325.9740159998,600.0,20543364.073800437,7461290.322580644,26.220117745839694,0.23945205479452056,,
Zhejiang-EP_Coal_600_SEA-ep-1055,existing.1055,EP_Coal_600_SEA,Zhejiang,Coal,2038,1258.56,4994936.993822923,953325.9740159998,600.0,20543364.073800437,7461290.322580644,26.220117745839694,0.23945205479452056,,
Zhejiang-EP_Coal_600_SEA-ep-1056,existing.1056,EP_Coal_600_SEA,Zhejiang,Coal,2038,1678.08,6659915.991763897,1271101.2986879998,600.0,20543364.073800437,7461290.322580644,20.65728117142507,0.3192694063926941,,
Zhejiang-EP_Coal_600_SEA-ep-1057,existing.1057,EP_Coal_600_SEA,Zhejiang,Coal,2038,1258.56,4994936.993822923,953325.9740159998,600.0,20543364.073800437,7461290.322580644,26.220117745839694,0.23945205479452056,,
Zhejiang-EP_Coal_600_SEA-ep-1058,existing.1058,EP_Coal_600_SEA,Zhejiang,Coal,2038,1678.08,6659915.991763897,1271101.2986879998,600.0,20543364.073800437,7461290.322580644,20.65728117142507,0.3192694063926941,,
Zhejiang-EP_Coal_600_SEA-ep-1059,existing.1059,EP_Coal_600_SEA,Zhejiang,Coal,2038,1258.56,4994936.993822923,953325.9740159998,600.0,20543364.073800437,7461290.322580644,26.220117745839694,0.23945205479452056,,
Zhejiang-EP_Coal_600_SEA-ep-1060,existing.1060,EP_Coal_600_SEA,Zhejiang,Coal,2038,1678.08,6659915.991763897,1271101.2986879998,600.0,20543364.073800437,7461290.322580644,20.65728117142507,0.3192694063926941,,
Zhejiang-EP_Coal_600_SEA-ep-1061,existing.1061,EP_Coal_600_SEA,Zhejiang,Coal,2038,1258.56,4994936.993822923,953325.9740159998,600.0,20543364.073800437,7461290.322580644,26.220117745839694,0.23945205479452056,,
Zhejiang-EP_Coal_600_SEA-ep-1062,existing.1062,EP_Coal_600_SEA,Zhejiang,Coal,2038,1678.08,6659915.991763897,1271101.2986879998,600.0,20543364.073800437,7461290.322580644,20.65728117142507,0.3192694063926941,,
Zhejiang-EP_Coal_600_SEA-ep-1063,existing.1063,EP_Coal_600_SEA,Zhejiang,Coal,2038,1678.08,6659915.991763897,1271101.2986879998,600.0,20543364.073800437,7461290.322580644,20.65728117142507,0.3192694063926941,,
Zhejiang-EP_Coal_600_SEA-ep-1064,existing.1064,EP_Coal_600_SEA,Zhejiang,Coal,2038,1513.2659661709029,6005806.760043407,1146259.019152952,600.0,20543364.073800437,7461290.322580644,22.474873496615377,0.2879120940203392,,
Zhejiang-EP_Coal_600_SEA-ep-1065,existing.1065,EP_Coal_600_SEA,Zhejiang,Coal,2038,1258.56,4994936.993822923,953325.9740159998,600.0,20543364.073800437,7461290.322580644,26.220117745839694,0.23945205479452056,,
Zhejiang-EP_Coal_600_SEA-ep-1066,existing.1066,EP_Coal_600_SEA,Zhejiang,Coal,2038,1258.56,4994936.993822923,953325.9740159998,600.0,20543364.073800437,7461290.322580644,26.220117745839694,0.23945205479452056,,
Zhejiang-EP_Coal_600_SEA-ep-3089,existing.3089,EP_Coal_600_SEA,Zhejiang,Coal,2038,1384.416,5494430.693205215,1048658.5714176,660.0,22597700.48118048,8207419.354838708,26.22011774583969,0.23945205479452056,,
Zhejiang-EP_Coal_600_SEA-ep-3089,existing.3089,EP_Coal_600_SEA,Zhejiang,Coal,2048,0.0,0.0,0.0,660.0,22597700.48118048,8207419.354838708,0.0,0.0,,
Zhejiang-EP_Coal_600_SEA-ep-3090,existing.3090,EP_Coal_600_SEA,Zhejiang,Coal,2038,1384.416,5494430.693205215,1048658.5714176,660.0,22597700.48118048,8207419.354838708,26.22011774583969,0.23945205479452056,,
Zhejiang-EP_Coal_600_SEA-ep-3090,existing.3090,EP_Coal_600_SEA,Zhejiang,Coal,2048,0.0,0.0,0.0,500.50544192135567,22597700.48118048,6224027.350344599,0.0,0.0,,
Zhejiang-Gas_CCGT_OT-12069,new.12069,Gas_CCGT_OT,Zhejiang,Gas,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Gas_CCGT_OT-12069,new.12069,Gas_CCGT_OT,Zhejiang,Gas,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Gas_CCGT_RC-12043,new.12043,Gas_CCGT_RC,Zhejiang,Gas,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Gas_CCGT_RC-12043,new.12043,Gas_CCGT_RC,Zhejiang,Gas,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Gas_CCGT_RC-12053,new.12053,Gas_CCGT_RC,Zhejiang,Gas,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Gas_CCGT_RC-12053,new.12053,Gas_CCGT_RC,Zhejiang,Gas,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Gas_CCGT_RC-12079,new.12079,Gas_CCGT_RC,Zhejiang,Gas,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Gas_CCGT_RC-12079,new.12079,Gas_CCGT_RC,Zhejiang,Gas,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Gas_CCGT_RC-12097,new.12097,Gas_CCGT_RC,Zhejiang,Gas,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Gas_CCGT_RC-12097,new.12097,Gas_CCGT_RC,Zhejiang,Gas,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Gas_CCGT_SEA-12061,new.12061,Gas_CCGT_SEA,Zhejiang,Gas,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Gas_CCGT_SEA-12061,new.12061,Gas_CCGT_SEA,Zhejiang,Gas,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Gas_CCGT_SEA-12087,new.12087,Gas_CCGT_SEA,Zhejiang,Gas,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Gas_CCGT_SEA-12087,new.12087,Gas_CCGT_SEA,Zhejiang,Gas,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Gas_CCGT_SEA-12105,new.12105,Gas_CCGT_SEA,Zhejiang,Gas,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Gas_CCGT_SEA-12105,new.12105,Gas_CCGT_SEA,Zhejiang,Gas,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Gas_Combustion_Turbine_RC-13175,new.13175,Gas_Combustion_Turbine_RC,Zhejiang,Gas,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Gas_Combustion_Turbine_RC-13175,new.13175,Gas_Combustion_Turbine_RC,Zhejiang,Gas,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Zhejiang-Hydro_NonPumped-ep-30031,existing.30031,Hydro_NonPumped,Zhejiang,Water,2038,218.5405817323948,0.0,0.0,94.78,6883493.240196046,413776.17364447494,33.3909123696582,0.26321539346151623,,
Zhejiang-Hydro_NonPumped-ep-30031,existing.30031,Hydro_NonPumped,Zhejiang,Water,2048,218.5405817323948,0.0,0.0,94.78,6883493.240196046,413776.17364447494,33.3909123696582,0.26321539346151623,,
Zhejiang-Hydro_NonPumped-ep-30062,existing.30062,Hydro_NonPumped,Zhejiang,Water,2038,139.79864391680826,0.0,0.0,60.63,4403314.994229651,264689.27419354836,33.39091236965823,0.26321539346151607,,
Zhejiang-Hydro_NonPumped-ep-30062,existing.30062,Hydro_NonPumped,Zhejiang,Water,2048,139.79864391680826,0.0,0.0,60.63,4403314.994229651,264689.27419354836,33.39091236965823,0.26321539346151607,,
Zhejiang-Hydro_NonPumped-ep-30093,existing.30093,Hydro_NonPumped,Zhejiang,Water,2038,162.87937005250407,0.0,0.0,70.64,5130301.355638835,308389.4166094715,33.39091236965828,0.2632153934615157,,
Zhejiang-Hydro_NonPumped-ep-30093,existing.30093,Hydro_NonPumped,Zhejiang,Water,2048,162.87937005250407,0.0,0.0,70.64,5130301.355638835,308389.4166094715,33.39091236965828,0.2632153934615157,,
Zhejiang-Hydro_NonPumped-ep-30124,existing.30124,Hydro_NonPumped,Zhejiang,Water,2038,195.45985559669847,0.0,0.0,84.77,6156506.878786862,370076.03122855176,33.390912369658245,0.2632153934615159,,
Zhejiang-Hydro_NonPumped-ep-30124,existing.30124,Hydro_NonPumped,Zhejiang,Water,2048,195.45985559669847,0.0,0.0,84.77,6156506.878786862,370076.03122855176,33.390912369658245,0.2632153934615159,,
Zhejiang-Hydro_NonPumped-ep-30155,existing.30155,Hydro_NonPumped,Zhejiang,Water,2038,111.29936569131351,0.0,0.0,48.27,3505657.5090131164,210729.85758407688,33.39091236965822,0.2632153934615162,,
Zhejiang-Hydro_NonPumped-ep-30155,existing.30155,Hydro_NonPumped,Zhejiang,Water,2048,111.29936569131351,0.0,0.0,48.27,3505657.5090131164,210729.85758407688,33.39091236965822,0.2632153934615162,,
Zhejiang-Hydro_NonPumped-ep-30186,existing.30186,Hydro_NonPumped,Zhejiang,Water,2038,152.01920820443968,0.0,0.0,65.93,4788232.847922825,287827.21173644473,33.390912369658196,0.2632153934615163,,
Zhejiang-Hydro_NonPumped-ep-30186,existing.30186,Hydro_NonPumped,Zhejiang,Water,2048,152.01920820443968,0.0,0.0,65.93,4788232.847922825,287827.21173644473,33.390912369658196,0.2632153934615163,,
Zhejiang-Hydro_NonPumped-ep-30217,existing.30217,Hydro_NonPumped,Zhejiang,Water,2038,359.6996280887697,0.0,0.0,156.0,11329657.580402862,681041.1805078929,33.390912369658196,0.26321539346151634,,
Zhejiang-Hydro_NonPumped-ep-30217,existing.30217,Hydro_NonPumped,Zhejiang,Water,2048,359.6996280887697,0.0,0.0,156.0,11329657.580402862,681041.1805078929,33.390912369658196,0.26321539346151634,,
Zhejiang-Hydro_NonPumped-ep-30248,existing.30248,Hydro_NonPumped,Zhejiang,Water,2038,340.70010927177293,0.0,0.0,147.76,10731219.256925171,645068.2361015785,33.390912369658224,0.2632153934615161,,
Zhejiang-Hydro_NonPumped-ep-30248,existing.30248,Hydro_NonPumped,Zhejiang,Water,2048,340.700109271773,0.0,0.0,147.76,10731219.256925171,645068.2361015785,33.39091236965822,0.2632153934615162,,
