generation_project,gen_dbid,gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
Anhui-EP_Coal_600_OT-ep-1194,existing.1194,EP_Coal_600_OT,Anhui,Coal,2038,5242.86,20807713.074811254,3971328.038495999,630.0,21570532.27749046,7834354.838709677,9.577329967043061,0.95,,
Anhui-EP_Coal_600_OT-ep-1195,existing.1195,EP_Coal_600_OT,Anhui,Coal,2038,5242.86,20807713.074811254,3971328.038495999,630.0,21570532.27749046,7834354.838709677,9.577329967043061,0.95,,
Anhui-EP_Coal_600_RC-ep-1158,existing.1158,EP_Coal_600_RC,Anhui,Coal,2038,5492.519999999999,21798556.554564167,4160438.8974719997,660.0,25276452.299623393,9180085.861358956,10.242128333724143,0.9499999999999998,,
Anhui-EP_Coal_600_RC-ep-1158,existing.1158,EP_Coal_600_RC,Anhui,Coal,2048,4130.675999999999,16393708.970487302,3128878.0201536,660.0,25276452.299623393,9180085.861358956,12.310393536425918,0.7144520547945203,,
Anhui-EP_Coal_600_RC-ep-1159,existing.1159,EP_Coal_600_RC,Anhui,Coal,2038,5492.519999999999,21798556.554564167,4160438.8974719997,660.0,25276452.299623393,9180085.861358956,10.242128333724143,0.9499999999999998,,
Anhui-EP_Coal_600_RC-ep-1159,existing.1159,EP_Coal_600_RC,Anhui,Coal,2048,4130.675999999999,16393708.970487302,3128878.0201536,660.0,25276452.299623393,9180085.861358956,12.310393536425918,0.7144520547945203,,
Anhui-EP_Coal_600_RC-ep-1160,existing.1160,EP_Coal_600_RC,Anhui,Coal,2038,5492.519999999999,21798556.554564167,4160438.8974719997,660.0,25276452.299623393,9180085.861358956,10.242128333724143,0.9499999999999998,,
Anhui-EP_Coal_600_RC-ep-1160,existing.1160,EP_Coal_600_RC,Anhui,Coal,2048,4130.675999999999,16393708.970487302,3128878.0201536,660.0,25276452.299623393,9180085.861358956,12.310393536425918,0.7144520547945203,,
Anhui-EP_Coal_600_RC-ep-1161,existing.1161,EP_Coal_600_RC,Anhui,Coal,2038,5492.519999999999,21798556.554564167,4160438.8974719997,660.0,25276452.299623393,9180085.861358956,10.242128333724143,0.9499999999999998,,
Anhui-EP_Coal_600_RC-ep-1161,existing.1161,EP_Coal_600_RC,Anhui,Coal,2048,4130.675999999999,16393708.970487302,3128878.0201536,660.0,25276452.299623393,9180085.861358956,12.310393536425918,0.7144520547945203,,
Anhui-EP_Coal_600_RC-ep-1162,existing.1162,EP_Coal_600_RC,Anhui,Coal,2038,5492.519999999999,21798556.554564167,4160438.8974719997,660.0,25276452.299623393,9180085.861358956,10.242128333724143,0.9499999999999998,,
Anhui-EP_Coal_600_RC-ep-1162,existing.1162,EP_Coal_600_RC,Anhui,Coal,2048,4130.675999999999,16393708.970487302,3128878.0201536,660.0,25276452.299623393,9180085.861358956,12.310393536425918,0.7144520547945203,,
Anhui-EP_Coal_600_RC-ep-1163,existing.1163,EP_Coal_600_RC,Anhui,Coal,2038,5492.519999999999,21798556.554564167,4160438.8974719997,660.0,25276452.299623393,9180085.861358956,10.242128333724143,0.9499999999999998,,
Anhui-EP_Coal_600_RC-ep-1163,existing.1163,EP_Coal_600_RC,Anhui,Coal,2048,4130.675999999999,16393708.970487302,3128878.0201536,660.0,25276452.299623393,9180085.861358956,12.310393536425918,0.7144520547945203,,
Anhui-EP_Coal_600_RC-ep-1164,existing.1164,EP_Coal_600_RC,Anhui,Coal,2038,5492.519999999999,21798556.554564167,4160438.8974719997,660.0,25276452.299623393,9180085.861358956,10.242128333724143,0.9499999999999998,,
Anhui-EP_Coal_600_RC-ep-1164,existing.1164,EP_Coal_600_RC,Anhui,Coal,2048,4130.675999999999,16393708.970487302,3128878.0201536,660.0,25276452.299623393,9180085.861358956,12.310393536425918,0.7144520547945203,,
Anhui-EP_Coal_600_RC-ep-1165,existing.1165,EP_Coal_600_RC,Anhui,Coal,2038,5492.519999999999,21798556.554564167,4160438.8974719997,660.0,25276452.299623393,9180085.861358956,10.242128333724143,0.9499999999999998,,
Anhui-EP_Coal_600_RC-ep-1165,existing.1165,EP_Coal_600_RC,Anhui,Coal,2048,4130.675999999999,16393708.970487302,3128878.0201536,660.0,25276452.299623393,9180085.861358956,12.310393536425918,0.7144520547945203,,
Anhui-EP_Coal_600_RC-ep-1166,existing.1166,EP_Coal_600_RC,Anhui,Coal,2038,5492.519999999999,21798556.554564167,4160438.8974719997,660.0,25276452.299623393,9180085.861358956,10.242128333724143,0.9499999999999998,,
Anhui-EP_Coal_600_RC-ep-1166,existing.1166,EP_Coal_600_RC,Anhui,Coal,2048,4130.675999999999,16393708.970487302,3128878.0201536,660.0,25276452.299623393,9180085.861358956,12.310393536425918,0.7144520547945203,,
Anhui-EP_Coal_600_RC-ep-1167,existing.1167,EP_Coal_600_RC,Anhui,Coal,2038,5492.519999999999,21798556.554564167,4160438.8974719997,660.0,25276452.299623393,9180085.861358956,10.242128333724143,0.9499999999999998,,
Anhui-EP_Coal_600_RC-ep-1167,existing.1167,EP_Coal_600_RC,Anhui,Coal,2048,4130.675999999999,16393708.970487302,3128878.0201536,660.0,25276452.299623393,9180085.861358956,12.310393536425918,0.7144520547945203,,
Anhui-EP_Coal_600_RC-ep-1176,existing.1176,EP_Coal_600_RC,Anhui,Coal,2038,5326.080000000001,21137994.23472889,4034364.9914879994,640.0,24510499.199634805,8901901.441317776,10.242128333724139,0.9500000000000002,,
Anhui-EP_Coal_600_RC-ep-1177,existing.1177,EP_Coal_600_RC,Anhui,Coal,2038,5326.080000000001,21137994.23472889,4034364.9914879994,640.0,24510499.199634805,8901901.441317776,10.242128333724139,0.9500000000000002,,
Anhui-EP_Coal_600_RC-ep-1178,existing.1178,EP_Coal_600_RC,Anhui,Coal,2038,5326.080000000001,21137994.23472889,4034364.9914879994,640.0,24510499.199634805,8901901.441317776,10.242128333724139,0.9500000000000002,,
Anhui-EP_Coal_600_RC-ep-1179,existing.1179,EP_Coal_600_RC,Anhui,Coal,2038,5326.080000000001,21137994.23472889,4034364.9914879994,640.0,24510499.199634805,8901901.441317776,10.242128333724139,0.9500000000000002,,
Anhui-EP_Coal_600_RC-ep-1180,existing.1180,EP_Coal_600_RC,Anhui,Coal,2038,5326.080000000001,21137994.23472889,4034364.9914879994,640.0,24510499.199634805,8901901.441317776,10.242128333724139,0.9500000000000002,,
Anhui-EP_Coal_600_RC-ep-1181,existing.1181,EP_Coal_600_RC,Anhui,Coal,2038,5326.080000000001,21137994.23472889,4034364.9914879994,640.0,24510499.199634805,8901901.441317776,10.242128333724139,0.9500000000000002,,
Anhui-EP_Coal_600_RC-ep-1182,existing.1182,EP_Coal_600_RC,Anhui,Coal,2038,5242.86,20807713.074811254,3971328.038495999,630.0,24127522.64964051,8762809.231297186,10.24212833372414,0.95,,
Anhui-EP_Coal_600_RC-ep-1183,existing.1183,EP_Coal_600_RC,Anhui,Coal,2038,5242.86,20807713.074811254,3971328.038495999,630.0,24127522.64964051,8762809.231297186,10.24212833372414,0.95,,
Anhui-EP_Coal_600_RC-ep-1184,existing.1184,EP_Coal_600_RC,Anhui,Coal,2038,5242.86,20807713.074811254,3971328.038495999,630.0,24127522.64964051,8762809.231297186,10.24212833372414,0.95,,
Anhui-EP_Coal_600_RC-ep-1185,existing.1185,EP_Coal_600_RC,Anhui,Coal,2038,5242.86,20807713.074811254,3971328.038495999,630.0,24127522.64964051,8762809.231297186,10.24212833372414,0.95,,
Anhui-EP_Coal_600_RC-ep-1186,existing.1186,EP_Coal_600_RC,Anhui,Coal,2038,5242.86,20807713.074811254,3971328.038495999,630.0,24127522.64964051,8762809.231297186,10.24212833372414,0.95,,
Anhui-EP_Coal_600_RC-ep-1186,existing.1186,EP_Coal_600_RC,Anhui,Coal,2048,3942.9180000000006,15648540.380919697,2986656.291964799,630.0,24127522.64964051,8762809.231297186,12.310393536425913,0.7144520547945207,,
Anhui-EP_Coal_600_RC-ep-1187,existing.1187,EP_Coal_600_RC,Anhui,Coal,2038,5242.86,20807713.074811254,3971328.038495999,630.0,24127522.64964051,8762809.231297186,10.24212833372414,0.95,,
Anhui-EP_Coal_600_RC-ep-1188,existing.1188,EP_Coal_600_RC,Anhui,Coal,2038,5242.86,20807713.074811254,3971328.038495999,630.0,24127522.64964051,8762809.231297186,10.24212833372414,0.95,,
Anhui-EP_Coal_600_RC-ep-1189,existing.1189,EP_Coal_600_RC,Anhui,Coal,2038,5242.86,20807713.074811254,3971328.038495999,630.0,24127522.64964051,8762809.231297186,10.24212833372414,0.95,,
Anhui-EP_Coal_600_RC-ep-1190,existing.1190,EP_Coal_600_RC,Anhui,Coal,2038,5242.86,20807713.074811254,3971328.038495999,630.0,24127522.64964051,8762809.231297186,10.24212833372414,0.95,,
Anhui-EP_Coal_600_RC-ep-1191,existing.1191,EP_Coal_600_RC,Anhui,Coal,2038,5242.86,20807713.074811254,3971328.038495999,630.0,24127522.64964051,8762809.231297186,10.24212833372414,0.95,,
Anhui-EP_Coal_600_RC-ep-1196,existing.1196,EP_Coal_600_RC,Anhui,Coal,2038,4993.200000000001,19816869.595058337,3782217.17952,600.0,22978592.99965763,8345532.601235415,10.24212833372414,0.9500000000000002,,
Anhui-EP_Coal_600_RC-ep-1197,existing.1197,EP_Coal_600_RC,Anhui,Coal,2038,4993.200000000001,19816869.595058337,3782217.17952,600.0,22978592.99965763,8345532.601235415,10.24212833372414,0.9500000000000002,,
Anhui-EP_Coal_600_RC-ep-1198,existing.1198,EP_Coal_600_RC,Anhui,Coal,2038,4993.200000000001,19816869.595058337,3782217.17952,600.0,22978592.99965763,8345532.601235415,10.24212833372414,0.9500000000000002,,
Anhui-EP_Coal_600_RC-ep-3097,existing.3097,EP_Coal_600_RC,Anhui,Coal,2038,5492.519999999999,21798556.554564167,4160438.8974719997,660.0,25276452.299623393,9180085.861358956,10.242128333724143,0.9499999999999998,,
Anhui-EP_Coal_600_RC-ep-3097,existing.3097,EP_Coal_600_RC,Anhui,Coal,2048,4130.675999999999,16393708.970487302,3128878.0201536,660.0,25276452.299623393,9180085.861358956,12.310393536425918,0.7144520547945203,,
Anhui-EP_Coal_600_RC-ep-3098,existing.3098,EP_Coal_600_RC,Anhui,Coal,2038,5492.519999999999,21798556.554564167,4160438.8974719997,660.0,25276452.299623393,9180085.861358956,10.242128333724143,0.9499999999999998,,
Anhui-EP_Coal_600_RC-ep-3098,existing.3098,EP_Coal_600_RC,Anhui,Coal,2048,4130.675999999999,16393708.970487302,3128878.0201536,660.0,25276452.299623393,9180085.861358956,12.310393536425918,0.7144520547945203,,
Anhui-EP_Coal_600_RC-ep-3099,existing.3099,EP_Coal_600_RC,Anhui,Coal,2038,5492.519999999999,21798556.554564167,4160438.8974719997,660.0,25276452.299623393,9180085.861358956,10.242128333724143,0.9499999999999998,,
Anhui-EP_Coal_600_RC-ep-3099,existing.3099,EP_Coal_600_RC,Anhui,Coal,2048,4130.675999999999,16393708.970487302,3128878.0201536,660.0,25276452.299623393,9180085.861358956,12.310393536425918,0.7144520547945203,,
Anhui-EP_Coal_600_RC-ep-3100,existing.3100,EP_Coal_600_RC,Anhui,Coal,2038,5492.519999999999,21798556.554564167,4160438.8974719997,660.0,25276452.299623393,9180085.861358956,10.242128333724143,0.9499999999999998,,
Anhui-EP_Coal_600_RC-ep-3100,existing.3100,EP_Coal_600_RC,Anhui,Coal,2048,4130.675999999999,16393708.970487302,3128878.0201536,660.0,25276452.299623393,9180085.861358956,12.310393536425918,0.7144520547945203,,
Anhui-Gas_CCGT_OT-12113,new.12113,Gas_CCGT_OT,Anhui,Gas,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Anhui-Gas_CCGT_OT-12113,new.12113,Gas_CCGT_OT,Anhui,Gas,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Anhui-Gas_CCGT_RC-12123,new.12123,Gas_CCGT_RC,Anhui,Gas,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Anhui-Gas_CCGT_RC-12123,new.12123,Gas_CCGT_RC,Anhui,Gas,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Anhui-Gas_CCGT_RC-12133,new.12133,Gas_CCGT_RC,Anhui,Gas,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Anhui-Gas_CCGT_RC-12133,new.12133,Gas_CCGT_RC,Anhui,Gas,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Anhui-Gas_Combustion_Turbine_RC-13107,new.13107,Gas_Combustion_Turbine_RC,Anhui,Gas,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Anhui-Gas_Combustion_Turbine_RC-13107,new.13107,Gas_Combustion_Turbine_RC,Anhui,Gas,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Anhui-Hydro_NonPumped-ep-30001,existing.30001,Hydro_NonPumped,Anhui,Water,2038,33.082625425010704,0.0,0.0,9.734065655050117,1042183.2453768017,42495.51003113248,32.786961175938266,0.3879730780174775,,
Anhui-Hydro_NonPumped-ep-30001,existing.30001,Hydro_NonPumped,Anhui,Water,2048,33.082625425010704,0.0,0.0,9.734065655050118,1042183.2453768017,42495.510031132486,32.786961175938266,0.38797307801747744,,
Anhui-Hydro_NonPumped-ep-30032,existing.30032,Hydro_NonPumped,Anhui,Water,2038,21.163658634257704,0.0,0.0,6.22708869082648,666706.7730006299,27185.280981588556,32.78696117593829,0.3879730780174776,,
Anhui-Hydro_NonPumped-ep-30032,existing.30032,Hydro_NonPumped,Anhui,Water,2048,21.163658634257704,0.0,0.0,6.227088690826481,666706.7730006299,27185.28098158856,32.78696117593829,0.38797307801747755,,
Anhui-Hydro_NonPumped-ep-30063,existing.30063,Hydro_NonPumped,Anhui,Water,2038,24.66788097892783,0.0,0.0,7.258153484950254,777098.308399427,31686.547549346138,32.78696117593827,0.38797307801747777,,
Anhui-Hydro_NonPumped-ep-30063,existing.30063,Hydro_NonPumped,Anhui,Water,2048,24.66788097892783,0.0,0.0,7.258153484950254,777098.308399427,31686.547549346138,32.78696117593827,0.38797307801747777,,
Anhui-Hydro_NonPumped-ep-30094,existing.30094,Hydro_NonPumped,Anhui,Water,2038,29.601457174713396,0.0,0.0,8.709784181940318,932517.9700793125,38023.85705921542,32.78696117593828,0.3879730780174771,,
Anhui-Hydro_NonPumped-ep-30094,existing.30094,Hydro_NonPumped,Anhui,Water,2048,29.601457174713396,0.0,0.0,8.709784181940318,932517.9700793125,38023.85705921542,32.78696117593828,0.3879730780174771,,
Anhui-Hydro_NonPumped-ep-30125,existing.30125,Hydro_NonPumped,Anhui,Water,2038,16.852542986538555,0.0,0.0,4.958607661213687,530896.1340560571,21647.538559413148,32.78696117593826,0.38797307801747727,,
Anhui-Hydro_NonPumped-ep-30125,existing.30125,Hydro_NonPumped,Anhui,Water,2048,16.852542986538552,0.0,0.0,4.958607661213689,530896.1340560571,21647.538559413155,32.786961175938266,0.38797307801747705,,
Anhui-Hydro_NonPumped-ep-30156,existing.30156,Hydro_NonPumped,Anhui,Water,2038,23.007986184084096,0.0,0.0,6.769754371944261,724807.5811052601,29554.36864882941,32.78696117593827,0.38797307801747755,,
Anhui-Hydro_NonPumped-ep-30156,existing.30156,Hydro_NonPumped,Anhui,Water,2048,23.007986184084096,0.0,0.0,6.769754371944261,724807.5811052601,29554.36864882941,32.78696117593827,0.38797307801747755,,
Anhui-Hydro_NonPumped-ep-30187,existing.30187,Hydro_NonPumped,Anhui,Water,2038,54.453770908623916,0.0,0.0,16.02220423500237,1715426.3592892026,69947.31337528574,32.78696117593825,0.38797307801747727,,
Anhui-Hydro_NonPumped-ep-30187,existing.30187,Hydro_NonPumped,Anhui,Water,2048,54.453770908623916,0.0,0.0,16.02220423500237,1715426.3592892026,69947.31337528574,32.78696117593825,0.38797307801747727,,
Anhui-Hydro_NonPumped-ep-30218,existing.30218,Hydro_NonPumped,Anhui,Water,2038,51.59506320639297,0.0,0.0,15.1810724292698,1625370.106727026,66275.22749106237,32.78696117593829,0.38797307801747727,,
Anhui-Hydro_NonPumped-ep-30218,existing.30218,Hydro_NonPumped,Anhui,Water,2048,51.59506320639297,0.0,0.0,15.1810724292698,1625370.106727026,66275.22749106237,32.78696117593829,0.38797307801747727,,
Anhui-Hydro_NonPumped-ep-30249,existing.30249,Hydro_NonPumped,Anhui,Water,2038,38.63866216886267,0.0,0.0,11.368846019417422,1217211.9297919997,49632.38662869551,32.786961175938266,0.3879730780174774,,
Anhui-Hydro_NonPumped-ep-30249,existing.30249,Hydro_NonPumped,Anhui,Water,2048,38.63866216886267,0.0,0.0,11.368846019417422,1217211.9297919997,49632.38662869551,32.786961175938266,0.3879730780174774,,
Anhui-Hydro_NonPumped-ep-30280,existing.30280,Hydro_NonPumped,Anhui,Water,2038,30.200863628406946,0.0,0.0,8.886150528303585,951400.7327133171,38793.81055106865,32.7869611759383,0.3879730780174773,,
Anhui-Hydro_NonPumped-ep-30280,existing.30280,Hydro_NonPumped,Anhui,Water,2048,30.20086362840695,0.0,0.0,8.886150528303585,951400.7327133171,38793.81055106865,32.7869611759383,0.3879730780174774,,
Anhui-Hydro_NonPumped-ep-30311,existing.30311,Hydro_NonPumped,Anhui,Water,2038,37.60122792208533,0.0,0.0,11.063596573788665,1184530.2252331453,48299.77481587251,32.78696117593827,0.3879730780174776,,
Anhui-Hydro_NonPumped-ep-30311,existing.30311,Hydro_NonPumped,Anhui,Water,2048,37.60122792208533,0.0,0.0,11.063596573788665,1184530.2252331453,48299.77481587251,32.78696117593827,0.3879730780174776,,
Anhui-Hydro_NonPumped-ep-30342,existing.30342,Hydro_NonPumped,Anhui,Water,2038,57.54301955458297,0.0,0.0,16.931169250874596,1812745.2128644579,73915.53521791392,32.78696117593832,0.38797307801747755,,
Anhui-Hydro_NonPumped-ep-30342,existing.30342,Hydro_NonPumped,Anhui,Water,2048,57.543019554582976,0.0,0.0,16.931169250874596,1812745.2128644579,73915.53521791392,32.78696117593832,0.38797307801747755,,
Anhui-Hydro_NonPumped-ep-30373,existing.30373,Hydro_NonPumped,Anhui,Water,2038,80.36657298368462,0.0,0.0,23.646657054707177,2531742.7131592548,103232.99510001967,32.78696117593824,0.38797307801747677,,
Anhui-Hydro_NonPumped-ep-30373,existing.30373,Hydro_NonPumped,Anhui,Water,2048,80.36657298368462,0.0,0.0,23.646657054707177,2531742.7131592548,103232.99510001967,32.78696117593824,0.38797307801747677,,
Anhui-Hydro_NonPumped-ep-30404,existing.30404,Hydro_NonPumped,Anhui,Water,2038,91.87056607572653,0.0,0.0,27.031534240679232,2894146.503711885,118010.17942443404,32.78696117593829,0.38797307801747744,,
Anhui-Hydro_NonPumped-ep-30404,existing.30404,Hydro_NonPumped,Anhui,Water,2048,91.87056607572653,0.0,0.0,27.031534240679232,2894146.503711885,118010.17942443404,32.78696117593829,0.38797307801747744,,
Anhui-Hydro_NonPumped-ep-30435,existing.30435,Hydro_NonPumped,Anhui,Water,2038,64.11343645083932,0.0,0.0,18.864415739856614,2019729.3417372024,82355.41003245913,32.78696117593838,0.38797307801747793,,
Anhui-Hydro_NonPumped-ep-30435,existing.30435,Hydro_NonPumped,Anhui,Water,2048,64.1134364508393,0.0,0.0,18.864415739856614,2019729.3417372024,82355.41003245913,32.78696117593839,0.3879730780174779,,
Anhui-Hydro_NonPumped-ep-30466,existing.30466,Hydro_NonPumped,Anhui,Water,2038,69.87696004404705,0.0,0.0,20.5602459933498,2201294.3670641715,89758.80899258732,32.786961175938245,0.38797307801747705,,
Anhui-Hydro_NonPumped-ep-30466,existing.30466,Hydro_NonPumped,Anhui,Water,2048,69.87696004404705,0.0,0.0,20.5602459933498,2201294.3670641715,89758.80899258732,32.786961175938245,0.38797307801747705,,
Anhui-Hydro_NonPumped-ep-30497,existing.30497,Hydro_NonPumped,Anhui,Water,2038,85.30014917947018,0.0,0.0,25.09828775169721,2687162.37483914,109570.30460988882,32.78696117593824,0.3879730780174772,,
Anhui-Hydro_NonPumped-ep-30497,existing.30497,Hydro_NonPumped,Anhui,Water,2048,85.30014917947018,0.0,0.0,25.09828775169721,2687162.37483914,109570.30460988882,32.78696117593824,0.3879730780174772,,
Anhui-Hydro_NonPumped-ep-30528,existing.30528,Hydro_NonPumped,Anhui,Water,2038,109.55305645968701,0.0,0.0,32.2343414583959,3451188.001415026,140723.80743410552,32.786961175938266,0.38797307801747777,,
Anhui-Hydro_NonPumped-ep-30528,existing.30528,Hydro_NonPumped,Anhui,Water,2048,109.55305645968701,0.0,0.0,32.2343414583959,3451188.001415026,140723.80743410552,32.786961175938266,0.38797307801747777,,
Anhui-Hydro_NonPumped-ep-30605,existing.30605,Hydro_NonPumped,Anhui,Water,2038,59.663996236883506,0.0,0.0,17.555234784160128,1879561.1421847823,76639.98603524127,32.786961175938224,0.3879730780174768,,
Anhui-Hydro_NonPumped-ep-30605,existing.30605,Hydro_NonPumped,Anhui,Water,2048,59.663996236883506,0.0,0.0,17.555234784160128,1879561.1421847823,76639.98603524127,32.786961175938224,0.3879730780174768,,
Anhui-Hydro_NonPumped-ep-30628,existing.30628,Hydro_NonPumped,Anhui,Water,2038,92.93105441687655,0.0,0.0,27.343567007321894,2927554.4683720474,119372.40483309727,32.786961175938345,0.38797307801747766,,
Anhui-Hydro_NonPumped-ep-30628,existing.30628,Hydro_NonPumped,Anhui,Water,2048,92.93105441687655,0.0,0.0,27.343567007321894,2927554.4683720474,119372.40483309727,32.786961175938345,0.38797307801747766,,
Anhui-Hydro_NonPumped-ep-30651,existing.30651,Hydro_NonPumped,Anhui,Water,2038,77.94589307453737,0.0,0.0,22.934408348240034,2455485.402521928,100123.56753676581,32.78696117593829,0.3879730780174772,,
Anhui-Hydro_NonPumped-ep-30651,existing.30651,Hydro_NonPumped,Anhui,Water,2048,77.94589307453737,0.0,0.0,22.934408348240034,2455485.402521928,100123.56753676581,32.78696117593829,0.3879730780174772,,
Anhui-Hydro_NonPumped-ep-30674,existing.30674,Hydro_NonPumped,Anhui,Water,2038,92.21637749131901,0.0,0.0,27.13328405588883,2905040.405231503,118454.38336204177,32.78696117593827,0.3879730780174774,,
Anhui-Hydro_NonPumped-ep-30674,existing.30674,Hydro_NonPumped,Anhui,Water,2048,92.21637749131901,0.0,0.0,27.13328405588883,2905040.405231503,118454.38336204177,32.78696117593827,0.3879730780174774,,
Anhui-Hydro_NonPumped-ep-30722,existing.30722,Hydro_NonPumped,Anhui,Water,2038,115.27047186414894,0.0,0.0,33.91660506986112,3631300.506539379,148067.97920255258,32.78696117593823,0.38797307801747705,,
Anhui-Hydro_NonPumped-ep-30722,existing.30722,Hydro_NonPumped,Anhui,Water,2048,115.27047186414894,0.0,0.0,33.91660506986112,3631300.506539379,148067.97920255258,32.78696117593823,0.38797307801747705,,
Anhui-Hydro_NonPumped-ep-30745,existing.30745,Hydro_NonPumped,Anhui,Water,2038,599.4064536935757,0.0,0.0,176.36634636327847,18882762.634004768,769953.4918532762,32.78696117593816,0.3879730780174764,,
Anhui-Hydro_NonPumped-ep-30745,existing.30745,Hydro_NonPumped,Anhui,Water,2048,599.4064536935757,0.0,0.0,176.36634636327847,18882762.634004768,769953.4918532762,32.78696117593816,0.3879730780174764,,
Anhui-Hydro_NonPumped-ep-30768,existing.30768,Hydro_NonPumped,Anhui,Water,2038,1175.7588130143158,0.0,0.0,345.9493717125817,37039265.16670166,1510293.3878660286,32.78696117593831,0.3879730780174779,,
Anhui-Hydro_NonPumped-ep-30768,existing.30768,Hydro_NonPumped,Anhui,Water,2048,1175.7588130143158,0.0,0.0,345.9493717125817,37039265.16670166,1510293.3878660286,32.78696117593831,0.3879730780174779,,
Anhui-Hydro_NonPumped-ep-30792,existing.30792,Hydro_NonPumped,Anhui,Water,2038,115.27047186414894,0.0,0.0,33.91660506986112,3631300.506539379,148067.97920255258,32.78696117593823,0.38797307801747705,,
Anhui-Hydro_NonPumped-ep-30792,existing.30792,Hydro_NonPumped,Anhui,Water,2048,115.27047186414894,0.0,0.0,33.91660506986112,3631300.506539379,148067.97920255258,32.78696117593823,0.38797307801747705,,
Anhui-Hydro_NonPumped-ep-30812,existing.30812,Hydro_NonPumped,Anhui,Water,2038,138.32456623697848,0.0,0.0,40.699926083833205,4357560.607847255,177681.57504306248,32.78696117593829,0.38797307801747766,,
Anhui-Hydro_NonPumped-ep-30812,existing.30812,Hydro_NonPumped,Anhui,Water,2048,138.32456623697848,0.0,0.0,40.699926083833205,4357560.607847255,177681.57504306248,32.78696117593829,0.38797307801747766,,
Anhui-Hydro_NonPumped-ep-30837,existing.30837,Hydro_NonPumped,Anhui,Water,2038,161.37866060980843,0.0,0.0,47.4832470978056,5083820.70915513,207295.17088357374,32.786961175938245,0.3879730780174765,,
Anhui-Hydro_NonPumped-ep-30837,existing.30837,Hydro_NonPumped,Anhui,Water,2048,161.3786606098085,0.0,0.0,47.4832470978056,5083820.70915513,207295.17088357374,32.78696117593824,0.38797307801747666,,
Anhui-Hydro_NonPumped-ep-30866,existing.30866,Hydro_NonPumped,Anhui,Water,2038,1782.773117850925,0.0,0.0,524.554214010471,56161693.634138025,2290019.3663466736,32.786961175938266,0.38797307801747727,,
Anhui-Hydro_NonPumped-ep-30866,existing.30866,Hydro_NonPumped,Anhui,Water,2048,1782.7731178509252,0.0,0.0,524.554214010471,56161693.634138025,2290019.3663466736,32.786961175938266,0.3879730780174773,,
Anhui-Hydro_NonPumped-ep-30903,existing.30903,Hydro_NonPumped,Anhui,Water,2038,76.53959331779491,0.0,0.0,22.520625766387795,2411183.5363421477,98317.13819049495,32.78696117593823,0.3879730780174769,,
Anhui-Hydro_NonPumped-ep-30903,existing.30903,Hydro_NonPumped,Anhui,Water,2048,76.53959331779491,0.0,0.0,22.520625766387795,2411183.5363421477,98317.13819049495,32.78696117593823,0.3879730780174769,,
Anhui-Hydro_NonPumped-ep-30915,existing.30915,Hydro_NonPumped,Anhui,Water,2038,93.59962315368885,0.0,0.0,27.54028331672719,2948616.0113099758,120231.19911247252,32.78696117593826,0.3879730780174772,,
Anhui-Hydro_NonPumped-ep-30915,existing.30915,Hydro_NonPumped,Anhui,Water,2048,93.59962315368885,0.0,0.0,27.54028331672719,2948616.0113099758,120231.19911247252,32.78696117593826,0.3879730780174772,,
Anhui-Hydro_NonPumped-ep-30934,existing.30934,Hydro_NonPumped,Anhui,Water,2038,95.21340975978697,0.0,0.0,28.015115787705277,2999454.2184015266,122304.15082130839,32.786961175938245,0.3879730780174769,,
Anhui-Hydro_NonPumped-ep-30934,existing.30934,Hydro_NonPumped,Anhui,Water,2048,95.21340975978697,0.0,0.0,28.015115787705277,2999454.2184015266,122304.15082130839,32.786961175938245,0.3879730780174769,,
Anhui-Hydro_NonPumped-ep-30947,existing.30947,Hydro_NonPumped,Anhui,Water,2038,343.2754652114351,0.0,0.0,101.00364989804618,10814012.90847427,440946.44206520054,32.786961175938266,0.38797307801747744,,
Anhui-Hydro_NonPumped-ep-30947,existing.30947,Hydro_NonPumped,Anhui,Water,2048,343.27546521143506,0.0,0.0,101.00364989804618,10814012.90847427,440946.44206520054,32.78696117593827,0.3879730780174774,,
Anhui-Hydro_NonPumped-ep-30975,existing.30975,Hydro_NonPumped,Anhui,Water,2038,144.08808983018574,0.0,0.0,42.39575633732623,4539125.633174224,185084.97400319,32.78696117593833,0.38797307801747727,,
