GEN_TPS_1,GEN_TPS_2,DispatchGen
Jiangsu-Nuclear_SMR-13140,2040.12.19.08,-0.0
Jiangsu-Nuclear_SMR-13140,2040.12.19.12,-0.0
Jiangsu-Nuclear_SMR-13140,2040.12.19.16,-0.0
Jiangsu-Nuclear_SMR-13140,2040.12.19.20,-0.0
Jiangsu-Nuclear_SMR-13140,2050.06.12.00,-0.0
Jiangsu-Nuclear_SMR-13140,2050.06.12.04,-0.0
Jiangsu-Nuclear_SMR-13140,2050.06.12.08,-0.0
Jiangsu-Nuclear_SMR-13140,2050.06.12.12,-0.0
Jiangsu-Nuclear_SMR-13140,2050.06.12.16,-0.0
Jiangsu-Nuclear_SMR-13140,2050.06.12.20,-0.0
Jiangsu-Nuclear_SMR-13140,2050.12.12.00,-0.0
Jiangsu-Nuclear_SMR-13140,2050.12.12.04,-0.0
Jiangsu-Nuclear_SMR-13140,2050.12.12.08,-0.0
Jiangsu-Nuclear_SMR-13140,2050.12.12.12,-0.0
Jiangsu-Nuclear_SMR-13140,2050.12.12.16,-0.0
Jiangsu-Nuclear_SMR-13140,2050.12.12.20,-0.0
Jiangsu-Offshore_Wind-13135,2040.06.26.00,-0.0
Jiangsu-Offshore_Wind-13135,2040.06.26.04,-0.0
Jiangsu-Offshore_Wind-13135,2040.06.26.08,-0.0
Jiangsu-Offshore_Wind-13135,2040.06.26.12,-0.0
Jiangsu-Offshore_Wind-13135,2040.06.26.16,-0.0
Jiangsu-Offshore_Wind-13135,2040.06.26.20,-0.0
Jiangsu-Offshore_Wind-13135,2040.12.19.00,-0.0
Jiangsu-Offshore_Wind-13135,2040.12.19.04,-0.0
Jiangsu-Offshore_Wind-13135,2040.12.19.08,-0.0
Jiangsu-Offshore_Wind-13135,2040.12.19.12,-0.0
Jiangsu-Offshore_Wind-13135,2040.12.19.16,-0.0
Jiangsu-Offshore_Wind-13135,2040.12.19.20,-0.0
Jiangsu-Offshore_Wind-13135,2050.06.12.00,-0.0
Jiangsu-Offshore_Wind-13135,2050.06.12.04,-0.0
Jiangsu-Offshore_Wind-13135,2050.06.12.08,-0.0
Jiangsu-Offshore_Wind-13135,2050.06.12.12,-0.0
Jiangsu-Offshore_Wind-13135,2050.06.12.16,-0.0
Jiangsu-Offshore_Wind-13135,2050.06.12.20,-0.0
Jiangsu-Offshore_Wind-13135,2050.12.12.00,-0.0
Jiangsu-Offshore_Wind-13135,2050.12.12.04,-0.0
Jiangsu-Offshore_Wind-13135,2050.12.12.08,-0.0
Jiangsu-Offshore_Wind-13135,2050.12.12.12,-0.0
Jiangsu-Offshore_Wind-13135,2050.12.12.16,-0.0
Jiangsu-Offshore_Wind-13135,2050.12.12.20,-0.0
Jiangsu-Residential_PV-274,2040.06.26.00,-0.0
Jiangsu-Residential_PV-274,2040.06.26.04,-0.0
Jiangsu-Residential_PV-274,2040.06.26.08,-0.0
Jiangsu-Residential_PV-274,2040.06.26.12,-0.0
Jiangsu-Residential_PV-274,2040.06.26.16,-0.0
Jiangsu-Residential_PV-274,2040.06.26.20,-0.0
Jiangsu-Residential_PV-274,2040.12.19.00,-0.0
Jiangsu-Residential_PV-274,2040.12.19.04,-0.0
Jiangsu-Residential_PV-274,2040.12.19.08,-0.0
Jiangsu-Residential_PV-274,2040.12.19.12,-0.0
Jiangsu-Residential_PV-274,2040.12.19.16,-0.0
Jiangsu-Residential_PV-274,2040.12.19.20,-0.0
Jiangsu-Residential_PV-274,2050.06.12.00,-0.0
Jiangsu-Residential_PV-274,2050.06.12.04,-0.0
Jiangsu-Residential_PV-274,2050.06.12.08,-0.0
Jiangsu-Residential_PV-274,2050.06.12.12,-0.0
Jiangsu-Residential_PV-274,2050.06.12.16,-0.0
Jiangsu-Residential_PV-274,2050.06.12.20,-0.0
Jiangsu-Residential_PV-274,2050.12.12.00,-0.0
Jiangsu-Residential_PV-274,2050.12.12.04,-0.0
Jiangsu-Residential_PV-274,2050.12.12.08,-0.0
Jiangsu-Residential_PV-274,2050.12.12.12,-0.0
Jiangsu-Residential_PV-274,2050.12.12.16,-0.0
Jiangsu-Residential_PV-274,2050.12.12.20,-0.0
Jiangsu-Residential_PV-275,2040.06.26.00,-0.0
Jiangsu-Residential_PV-275,2040.06.26.04,-0.0
Jiangsu-Residential_PV-275,2040.06.26.08,-0.0
Jiangsu-Residential_PV-275,2040.06.26.12,-0.0
Jiangsu-Residential_PV-275,2040.06.26.16,-0.0
Jiangsu-Residential_PV-275,2040.06.26.20,-0.0
Jiangsu-Residential_PV-275,2040.12.19.00,-0.0
Jiangsu-Residential_PV-275,2040.12.19.04,-0.0
Jiangsu-Residential_PV-275,2040.12.19.08,-0.0
Jiangsu-Residential_PV-275,2040.12.19.12,-0.0
Jiangsu-Residential_PV-275,2040.12.19.16,-0.0
Jiangsu-Residential_PV-275,2040.12.19.20,-0.0
Jiangsu-Residential_PV-275,2050.06.12.00,-0.0
Jiangsu-Residential_PV-275,2050.06.12.04,-0.0
Jiangsu-Residential_PV-275,2050.06.12.08,-0.0
Jiangsu-Residential_PV-275,2050.06.12.12,-0.0
Jiangsu-Residential_PV-275,2050.06.12.16,-0.0
Jiangsu-Residential_PV-275,2050.06.12.20,-0.0
Jiangsu-Residential_PV-275,2050.12.12.00,-0.0
Jiangsu-Residential_PV-275,2050.12.12.04,-0.0
Jiangsu-Residential_PV-275,2050.12.12.08,-0.0
Jiangsu-Residential_PV-275,2050.12.12.12,-0.0
Jiangsu-Residential_PV-275,2050.12.12.16,-0.0
Jiangsu-Residential_PV-275,2050.12.12.20,-0.0
Jiangsu-Residential_PV-276,2040.06.26.00,-0.0
Jiangsu-Residential_PV-276,2040.06.26.04,-0.0
Jiangsu-Residential_PV-276,2040.06.26.08,-0.0
Jiangsu-Residential_PV-276,2040.06.26.12,-0.0
Jiangsu-Residential_PV-276,2040.06.26.16,-0.0
Jiangsu-Residential_PV-276,2040.06.26.20,-0.0
Jiangsu-Residential_PV-276,2040.12.19.00,-0.0
Jiangsu-Residential_PV-276,2040.12.19.04,-0.0
Jiangsu-Residential_PV-276,2040.12.19.08,-0.0
Jiangsu-Residential_PV-276,2040.12.19.12,-0.0
Jiangsu-Residential_PV-276,2040.12.19.16,-0.0
Jiangsu-Residential_PV-276,2040.12.19.20,-0.0
Jiangsu-Residential_PV-276,2050.06.12.00,-0.0
Jiangsu-Residential_PV-276,2050.06.12.04,-0.0
Jiangsu-Residential_PV-276,2050.06.12.08,-0.0
Jiangsu-Residential_PV-276,2050.06.12.12,-0.0
Jiangsu-Residential_PV-276,2050.06.12.16,-0.0
Jiangsu-Residential_PV-276,2050.06.12.20,-0.0
Jiangsu-Residential_PV-276,2050.12.12.00,-0.0
Jiangsu-Residential_PV-276,2050.12.12.04,-0.0
Jiangsu-Residential_PV-276,2050.12.12.08,-0.0
Jiangsu-Residential_PV-276,2050.12.12.12,-0.0
Jiangsu-Residential_PV-276,2050.12.12.16,-0.0
Jiangsu-Residential_PV-276,2050.12.12.20,-0.0
Jiangsu-Residential_PV-277,2040.06.26.00,-0.0
Jiangsu-Residential_PV-277,2040.06.26.04,-0.0
Jiangsu-Residential_PV-277,2040.06.26.08,-0.0
Jiangsu-Residential_PV-277,2040.06.26.12,-0.0
Jiangsu-Residential_PV-277,2040.06.26.16,-0.0
Jiangsu-Residential_PV-277,2040.06.26.20,-0.0
Jiangsu-Residential_PV-277,2040.12.19.00,-0.0
Jiangsu-Residential_PV-277,2040.12.19.04,-0.0
Jiangsu-Residential_PV-277,2040.12.19.08,-0.0
Jiangsu-Residential_PV-277,2040.12.19.12,-0.0
Jiangsu-Residential_PV-277,2040.12.19.16,-0.0
Jiangsu-Residential_PV-277,2040.12.19.20,-0.0
Jiangsu-Residential_PV-277,2050.06.12.00,-0.0
Jiangsu-Residential_PV-277,2050.06.12.04,-0.0
Jiangsu-Residential_PV-277,2050.06.12.08,-0.0
Jiangsu-Residential_PV-277,2050.06.12.12,-0.0
Jiangsu-Residential_PV-277,2050.06.12.16,-0.0
Jiangsu-Residential_PV-277,2050.06.12.20,-0.0
Jiangsu-Residential_PV-277,2050.12.12.00,-0.0
Jiangsu-Residential_PV-277,2050.12.12.04,-0.0
Jiangsu-Residential_PV-277,2050.12.12.08,-0.0
Jiangsu-Residential_PV-277,2050.12.12.12,-0.0
Jiangsu-Residential_PV-277,2050.12.12.16,-0.0
Jiangsu-Residential_PV-277,2050.12.12.20,-0.0
Jiangsu-Residential_PV-278,2040.06.26.00,-0.0
Jiangsu-Residential_PV-278,2040.06.26.04,-0.0
Jiangsu-Residential_PV-278,2040.06.26.08,-0.0
Jiangsu-Residential_PV-278,2040.06.26.12,-0.0
Jiangsu-Residential_PV-278,2040.06.26.16,-0.0
Jiangsu-Residential_PV-278,2040.06.26.20,-0.0
Jiangsu-Residential_PV-278,2040.12.19.00,-0.0
Jiangsu-Residential_PV-278,2040.12.19.04,-0.0
Jiangsu-Residential_PV-278,2040.12.19.08,-0.0
Jiangsu-Residential_PV-278,2040.12.19.12,-0.0
Jiangsu-Residential_PV-278,2040.12.19.16,-0.0
Jiangsu-Residential_PV-278,2040.12.19.20,-0.0
Jiangsu-Residential_PV-278,2050.06.12.00,-0.0
Jiangsu-Residential_PV-278,2050.06.12.04,-0.0
Jiangsu-Residential_PV-278,2050.06.12.08,-0.0
Jiangsu-Residential_PV-278,2050.06.12.12,-0.0
Jiangsu-Residential_PV-278,2050.06.12.16,-0.0
Jiangsu-Residential_PV-278,2050.06.12.20,-0.0
Jiangsu-Residential_PV-278,2050.12.12.00,-0.0
Jiangsu-Residential_PV-278,2050.12.12.04,-0.0
Jiangsu-Residential_PV-278,2050.12.12.08,-0.0
Jiangsu-Residential_PV-278,2050.12.12.12,-0.0
Jiangsu-Residential_PV-278,2050.12.12.16,-0.0
Jiangsu-Residential_PV-278,2050.12.12.20,-0.0
Jiangsu-Residential_PV-357,2040.06.26.00,-0.0
Jiangsu-Residential_PV-357,2040.06.26.04,-0.0
Jiangsu-Residential_PV-357,2040.06.26.08,-0.0
Jiangsu-Residential_PV-357,2040.06.26.12,-0.0
Jiangsu-Residential_PV-357,2040.06.26.16,-0.0
Jiangsu-Residential_PV-357,2040.06.26.20,-0.0
Jiangsu-Residential_PV-357,2040.12.19.00,-0.0
Jiangsu-Residential_PV-357,2040.12.19.04,-0.0
Jiangsu-Residential_PV-357,2040.12.19.08,-0.0
Jiangsu-Residential_PV-357,2040.12.19.12,-0.0
Jiangsu-Residential_PV-357,2040.12.19.16,-0.0
Jiangsu-Residential_PV-357,2040.12.19.20,-0.0
Jiangsu-Residential_PV-357,2050.06.12.00,-0.0
Jiangsu-Residential_PV-357,2050.06.12.04,-0.0
Jiangsu-Residential_PV-357,2050.06.12.08,-0.0
Jiangsu-Residential_PV-357,2050.06.12.12,-0.0
Jiangsu-Residential_PV-357,2050.06.12.16,-0.0
Jiangsu-Residential_PV-357,2050.06.12.20,-0.0
Jiangsu-Residential_PV-357,2050.12.12.00,-0.0
Jiangsu-Residential_PV-357,2050.12.12.04,-0.0
Jiangsu-Residential_PV-357,2050.12.12.08,-0.0
Jiangsu-Residential_PV-357,2050.12.12.12,-0.0
Jiangsu-Residential_PV-357,2050.12.12.16,-0.0
Jiangsu-Residential_PV-357,2050.12.12.20,-0.0
Jiangsu-Residential_PV-370,2040.06.26.00,-0.0
Jiangsu-Residential_PV-370,2040.06.26.04,-0.0
Jiangsu-Residential_PV-370,2040.06.26.08,-0.0
Jiangsu-Residential_PV-370,2040.06.26.12,-0.0
Jiangsu-Residential_PV-370,2040.06.26.16,-0.0
Jiangsu-Residential_PV-370,2040.06.26.20,-0.0
Jiangsu-Residential_PV-370,2040.12.19.00,-0.0
Jiangsu-Residential_PV-370,2040.12.19.04,-0.0
Jiangsu-Residential_PV-370,2040.12.19.08,-0.0
Jiangsu-Residential_PV-370,2040.12.19.12,-0.0
Jiangsu-Residential_PV-370,2040.12.19.16,-0.0
Jiangsu-Residential_PV-370,2040.12.19.20,-0.0
Jiangsu-Residential_PV-370,2050.06.12.00,-0.0
Jiangsu-Residential_PV-370,2050.06.12.04,-0.0
Jiangsu-Residential_PV-370,2050.06.12.08,-0.0
Jiangsu-Residential_PV-370,2050.06.12.12,-0.0
Jiangsu-Residential_PV-370,2050.06.12.16,-0.0
Jiangsu-Residential_PV-370,2050.06.12.20,-0.0
Jiangsu-Residential_PV-370,2050.12.12.00,-0.0
Jiangsu-Residential_PV-370,2050.12.12.04,-0.0
Jiangsu-Residential_PV-370,2050.12.12.08,-0.0
Jiangsu-Residential_PV-370,2050.12.12.12,-0.0
Jiangsu-Residential_PV-370,2050.12.12.16,-0.0
Jiangsu-Residential_PV-370,2050.12.12.20,-0.0
Jiangsu-Wind-1078,2040.06.26.00,158.1724491847435
Jiangsu-Wind-1078,2040.06.26.04,202.8064675231778
Jiangsu-Wind-1078,2040.06.26.08,209.6596075239611
Jiangsu-Wind-1078,2040.06.26.12,749.4006917523125
Jiangsu-Wind-1078,2040.06.26.16,890.6080751017837
Jiangsu-Wind-1078,2040.06.26.20,827.0816167611903
Jiangsu-Wind-1078,2040.12.19.00,148.6642033503235
Jiangsu-Wind-1078,2040.12.19.04,165.0787541855328
Jiangsu-Wind-1078,2040.12.19.08,66.20929000756678
Jiangsu-Wind-1078,2040.12.19.12,-0.0
Jiangsu-Wind-1078,2040.12.19.16,55.17469417297234
Jiangsu-Wind-1078,2040.12.19.20,185.0682225211506
Jiangsu-Wind-1078,2050.06.12.00,179.9346558538973
Jiangsu-Wind-1078,2050.06.12.04,140.4470666827177
Jiangsu-Wind-1078,2050.06.12.08,47.49864000542841
Jiangsu-Wind-1078,2050.06.12.12,65.50785500748661
Jiangsu-Wind-1078,2050.06.12.16,225.5122100257728
Jiangsu-Wind-1078,2050.06.12.20,250.1599041952564
Jiangsu-Wind-1078,2050.12.12.00,666.6948167428603
Jiangsu-Wind-1078,2050.12.12.04,700.9205000801052
Jiangsu-Wind-1078,2050.12.12.08,572.4727167320921
Jiangsu-Wind-1078,2050.12.12.12,612.8323834033713
Jiangsu-Wind-1078,2050.12.12.16,785.1698750897338
Jiangsu-Wind-1078,2050.12.12.20,741.1201000846994
Jiangsu-Wind-1079,2040.06.26.00,158.1724491847435
Jiangsu-Wind-1079,2040.06.26.04,202.8064675231778
Jiangsu-Wind-1079,2040.06.26.08,209.6596075239611
Jiangsu-Wind-1079,2040.06.26.12,749.4006917523125
Jiangsu-Wind-1079,2040.06.26.16,890.6080751017837
Jiangsu-Wind-1079,2040.06.26.20,827.0816167611903
Jiangsu-Wind-1079,2040.12.19.00,148.6642033503235
Jiangsu-Wind-1079,2040.12.19.04,165.0787541855328
Jiangsu-Wind-1079,2040.12.19.08,66.20929000756678
Jiangsu-Wind-1079,2040.12.19.12,-0.0
Jiangsu-Wind-1079,2040.12.19.16,55.17469417297234
Jiangsu-Wind-1079,2040.12.19.20,185.0682225211506
Jiangsu-Wind-1079,2050.06.12.00,179.9346558538973
Jiangsu-Wind-1079,2050.06.12.04,140.4470666827177
Jiangsu-Wind-1079,2050.06.12.08,47.49864000542841
Jiangsu-Wind-1079,2050.06.12.12,65.50785500748661
Jiangsu-Wind-1079,2050.06.12.16,225.5122100257728
Jiangsu-Wind-1079,2050.06.12.20,250.1599041952564
Jiangsu-Wind-1079,2050.12.12.00,666.6948167428603
Jiangsu-Wind-1079,2050.12.12.04,700.9205000801052
Jiangsu-Wind-1079,2050.12.12.08,572.4727167320921
Jiangsu-Wind-1079,2050.12.12.12,612.8323834033713
Jiangsu-Wind-1079,2050.12.12.16,785.1698750897338
Jiangsu-Wind-1079,2050.12.12.20,741.1201000846994
Jiangsu-Wind-1080,2040.06.26.00,-0.0
Jiangsu-Wind-1080,2040.06.26.04,-0.0
Jiangsu-Wind-1080,2040.06.26.08,-0.0
Jiangsu-Wind-1080,2040.06.26.12,-0.0
Jiangsu-Wind-1080,2040.06.26.16,-0.0
Jiangsu-Wind-1080,2040.06.26.20,-0.0
Jiangsu-Wind-1080,2040.12.19.00,-0.0
Jiangsu-Wind-1080,2040.12.19.04,-0.0
Jiangsu-Wind-1080,2040.12.19.08,-0.0
Jiangsu-Wind-1080,2040.12.19.12,-0.0
Jiangsu-Wind-1080,2040.12.19.16,-0.0
Jiangsu-Wind-1080,2040.12.19.20,-0.0
Jiangsu-Wind-1080,2050.06.12.00,179.9346558538973
Jiangsu-Wind-1080,2050.06.12.04,140.4470666827177
Jiangsu-Wind-1080,2050.06.12.08,47.49864000542841
Jiangsu-Wind-1080,2050.06.12.12,65.50785500748661
Jiangsu-Wind-1080,2050.06.12.16,225.5122100257728
Jiangsu-Wind-1080,2050.06.12.20,250.1599041952564
Jiangsu-Wind-1080,2050.12.12.00,666.6948167428603
Jiangsu-Wind-1080,2050.12.12.04,700.9205000801052
Jiangsu-Wind-1080,2050.12.12.08,572.4727167320921
Jiangsu-Wind-1080,2050.12.12.12,612.8323834033713
Jiangsu-Wind-1080,2050.12.12.16,785.1698750897338
Jiangsu-Wind-1080,2050.12.12.20,741.1201000846994
Jiangsu-Wind-1084,2040.06.26.00,-0.0
Jiangsu-Wind-1084,2040.06.26.04,-0.0
Jiangsu-Wind-1084,2040.06.26.08,-0.0
Jiangsu-Wind-1084,2040.06.26.12,-0.0
Jiangsu-Wind-1084,2040.06.26.16,-0.0
Jiangsu-Wind-1084,2040.06.26.20,-0.0
Jiangsu-Wind-1084,2040.12.19.00,-0.0
Jiangsu-Wind-1084,2040.12.19.04,-0.0
Jiangsu-Wind-1084,2040.12.19.08,-0.0
Jiangsu-Wind-1084,2040.12.19.12,-0.0
Jiangsu-Wind-1084,2040.12.19.16,-0.0
Jiangsu-Wind-1084,2040.12.19.20,-0.0
Jiangsu-Wind-1084,2050.06.12.00,179.9346558538973
Jiangsu-Wind-1084,2050.06.12.04,140.4470666827177
Jiangsu-Wind-1084,2050.06.12.08,47.49864000542841
Jiangsu-Wind-1084,2050.06.12.12,65.50785500748661
Jiangsu-Wind-1084,2050.06.12.16,225.5122100257728
Jiangsu-Wind-1084,2050.06.12.20,250.1599041952564
Jiangsu-Wind-1084,2050.12.12.00,666.6948167428603
Jiangsu-Wind-1084,2050.12.12.04,700.9205000801052
Jiangsu-Wind-1084,2050.12.12.08,572.4727167320921
Jiangsu-Wind-1084,2050.12.12.12,612.8323834033713
Jiangsu-Wind-1084,2050.12.12.16,785.1698750897338
Jiangsu-Wind-1084,2050.12.12.20,741.1201000846994
Jiangsu-Wind-1085,2040.06.26.00,-0.0
Jiangsu-Wind-1085,2040.06.26.04,-0.0
Jiangsu-Wind-1085,2040.06.26.08,-0.0
Jiangsu-Wind-1085,2040.06.26.12,-0.0
Jiangsu-Wind-1085,2040.06.26.16,-0.0
Jiangsu-Wind-1085,2040.06.26.20,-0.0
Jiangsu-Wind-1085,2040.12.19.00,-0.0
Jiangsu-Wind-1085,2040.12.19.04,-0.0
Jiangsu-Wind-1085,2040.12.19.08,-0.0
Jiangsu-Wind-1085,2040.12.19.12,-0.0
Jiangsu-Wind-1085,2040.12.19.16,-0.0
Jiangsu-Wind-1085,2040.12.19.20,-0.0
Jiangsu-Wind-1085,2050.06.12.00,179.9346558538973
Jiangsu-Wind-1085,2050.06.12.04,140.4470666827177
Jiangsu-Wind-1085,2050.06.12.08,47.49864000542841
Jiangsu-Wind-1085,2050.06.12.12,65.50785500748661
Jiangsu-Wind-1085,2050.06.12.16,225.5122100257728
Jiangsu-Wind-1085,2050.06.12.20,250.1599041952564
Jiangsu-Wind-1085,2050.12.12.00,666.6948167428603
Jiangsu-Wind-1085,2050.12.12.04,700.9205000801052
Jiangsu-Wind-1085,2050.12.12.08,572.4727167320921
Jiangsu-Wind-1085,2050.12.12.12,612.8323834033713
Jiangsu-Wind-1085,2050.12.12.16,785.1698750897338
Jiangsu-Wind-1085,2050.12.12.20,741.1201000846994
Jiangsu-Wind-1088,2040.06.26.00,-0.0
Jiangsu-Wind-1088,2040.06.26.04,-0.0
Jiangsu-Wind-1088,2040.06.26.08,-0.0
Jiangsu-Wind-1088,2040.06.26.12,-0.0
Jiangsu-Wind-1088,2040.06.26.16,-0.0
Jiangsu-Wind-1088,2040.06.26.20,-0.0
Jiangsu-Wind-1088,2040.12.19.00,-0.0
Jiangsu-Wind-1088,2040.12.19.04,-0.0
Jiangsu-Wind-1088,2040.12.19.08,-0.0
Jiangsu-Wind-1088,2040.12.19.12,-0.0
Jiangsu-Wind-1088,2040.12.19.16,-0.0
Jiangsu-Wind-1088,2040.12.19.20,-0.0
Jiangsu-Wind-1088,2050.06.12.00,179.9346558538973
Jiangsu-Wind-1088,2050.06.12.04,140.4470666827177
Jiangsu-Wind-1088,2050.06.12.08,47.49864000542841
Jiangsu-Wind-1088,2050.06.12.12,65.50785500748661
Jiangsu-Wind-1088,2050.06.12.16,225.5122100257728
Jiangsu-Wind-1088,2050.06.12.20,250.1599041952564
Jiangsu-Wind-1088,2050.12.12.00,666.6948167428603
Jiangsu-Wind-1088,2050.12.12.04,700.9205000801052
Jiangsu-Wind-1088,2050.12.12.08,572.4727167320921
Jiangsu-Wind-1088,2050.12.12.12,612.8323834033713
Jiangsu-Wind-1088,2050.12.12.16,785.1698750897338
Jiangsu-Wind-1088,2050.12.12.20,741.1201000846994
Jiangsu-Wind-1089,2040.06.26.00,158.1724491847435
Jiangsu-Wind-1089,2040.06.26.04,202.8064675231778
Jiangsu-Wind-1089,2040.06.26.08,209.6596075239611
Jiangsu-Wind-1089,2040.06.26.12,749.4006917523125
Jiangsu-Wind-1089,2040.06.26.16,890.6080751017837
Jiangsu-Wind-1089,2040.06.26.20,827.0816167611903
Jiangsu-Wind-1089,2040.12.19.00,148.6642033503235
Jiangsu-Wind-1089,2040.12.19.04,165.0787541855328
Jiangsu-Wind-1089,2040.12.19.08,66.20929000756678
Jiangsu-Wind-1089,2040.12.19.12,-0.0
Jiangsu-Wind-1089,2040.12.19.16,55.17469417297234
Jiangsu-Wind-1089,2040.12.19.20,185.0682225211506
Jiangsu-Wind-1089,2050.06.12.00,179.9346558538973
Jiangsu-Wind-1089,2050.06.12.04,140.4470666827177
Jiangsu-Wind-1089,2050.06.12.08,47.49864000542841
Jiangsu-Wind-1089,2050.06.12.12,65.50785500748661
Jiangsu-Wind-1089,2050.06.12.16,225.5122100257728
Jiangsu-Wind-1089,2050.06.12.20,250.1599041952564
Jiangsu-Wind-1089,2050.12.12.00,666.6948167428603
Jiangsu-Wind-1089,2050.12.12.04,700.9205000801052
Jiangsu-Wind-1089,2050.12.12.08,572.4727167320921
Jiangsu-Wind-1089,2050.12.12.12,612.8323834033713
Jiangsu-Wind-1089,2050.12.12.16,785.1698750897338
Jiangsu-Wind-1089,2050.12.12.20,741.1201000846994
Jiangsu-Wind-1092,2040.06.26.00,158.1724491847435
Jiangsu-Wind-1092,2040.06.26.04,202.8064675231778
Jiangsu-Wind-1092,2040.06.26.08,209.6596075239611
Jiangsu-Wind-1092,2040.06.26.12,749.4006917523125
Jiangsu-Wind-1092,2040.06.26.16,890.6080751017837
Jiangsu-Wind-1092,2040.06.26.20,827.0816167611903
Jiangsu-Wind-1092,2040.12.19.00,148.6642033503235
Jiangsu-Wind-1092,2040.12.19.04,165.0787541855328
Jiangsu-Wind-1092,2040.12.19.08,66.20929000756678
Jiangsu-Wind-1092,2040.12.19.12,-0.0
Jiangsu-Wind-1092,2040.12.19.16,55.17469417297234
Jiangsu-Wind-1092,2040.12.19.20,185.0682225211506
Jiangsu-Wind-1092,2050.06.12.00,179.9346558538973
Jiangsu-Wind-1092,2050.06.12.04,140.4470666827177
Jiangsu-Wind-1092,2050.06.12.08,47.49864000542841
Jiangsu-Wind-1092,2050.06.12.12,65.50785500748661
Jiangsu-Wind-1092,2050.06.12.16,225.5122100257728
Jiangsu-Wind-1092,2050.06.12.20,250.1599041952564
Jiangsu-Wind-1092,2050.12.12.00,666.6948167428603
Jiangsu-Wind-1092,2050.12.12.04,700.9205000801052
Jiangsu-Wind-1092,2050.12.12.08,572.4727167320921
Jiangsu-Wind-1092,2050.12.12.12,612.8323834033713
Jiangsu-Wind-1092,2050.12.12.16,785.1698750897338
Jiangsu-Wind-1092,2050.12.12.20,741.1201000846994
Jiangsu-Wind-1093,2040.06.26.00,158.1724491847435
Jiangsu-Wind-1093,2040.06.26.04,202.8064675231778
Jiangsu-Wind-1093,2040.06.26.08,209.6596075239611
Jiangsu-Wind-1093,2040.06.26.12,749.4006917523125
Jiangsu-Wind-1093,2040.06.26.16,890.6080751017837
Jiangsu-Wind-1093,2040.06.26.20,827.0816167611903
Jiangsu-Wind-1093,2040.12.19.00,148.6642033503235
Jiangsu-Wind-1093,2040.12.19.04,165.0787541855328
Jiangsu-Wind-1093,2040.12.19.08,66.20929000756678
Jiangsu-Wind-1093,2040.12.19.12,-0.0
Jiangsu-Wind-1093,2040.12.19.16,55.17469417297234
Jiangsu-Wind-1093,2040.12.19.20,185.0682225211506
Jiangsu-Wind-1093,2050.06.12.00,179.9346558538973
Jiangsu-Wind-1093,2050.06.12.04,140.4470666827177
Jiangsu-Wind-1093,2050.06.12.08,47.49864000542841
Jiangsu-Wind-1093,2050.06.12.12,65.50785500748661
Jiangsu-Wind-1093,2050.06.12.16,225.5122100257728
Jiangsu-Wind-1093,2050.06.12.20,250.1599041952564
Jiangsu-Wind-1093,2050.12.12.00,666.6948167428603
Jiangsu-Wind-1093,2050.12.12.04,700.9205000801052
Jiangsu-Wind-1093,2050.12.12.08,572.4727167320921
Jiangsu-Wind-1093,2050.12.12.12,612.8323834033713
Jiangsu-Wind-1093,2050.12.12.16,785.1698750897338
Jiangsu-Wind-1093,2050.12.12.20,741.1201000846994
Jiangsu-Wind-1094,2040.06.26.00,-0.0
Jiangsu-Wind-1094,2040.06.26.04,-0.0
Jiangsu-Wind-1094,2040.06.26.08,-0.0
Jiangsu-Wind-1094,2040.06.26.12,-0.0
Jiangsu-Wind-1094,2040.06.26.16,-0.0
Jiangsu-Wind-1094,2040.06.26.20,-0.0
Jiangsu-Wind-1094,2040.12.19.00,-0.0
Jiangsu-Wind-1094,2040.12.19.04,-0.0
Jiangsu-Wind-1094,2040.12.19.08,-0.0
Jiangsu-Wind-1094,2040.12.19.12,-0.0
Jiangsu-Wind-1094,2040.12.19.16,-0.0
Jiangsu-Wind-1094,2040.12.19.20,-0.0
Jiangsu-Wind-1094,2050.06.12.00,179.9346558538973
Jiangsu-Wind-1094,2050.06.12.04,140.4470666827177
Jiangsu-Wind-1094,2050.06.12.08,47.49864000542841
Jiangsu-Wind-1094,2050.06.12.12,65.50785500748661
Jiangsu-Wind-1094,2050.06.12.16,225.5122100257728
Jiangsu-Wind-1094,2050.06.12.20,250.1599041952564
Jiangsu-Wind-1094,2050.12.12.00,666.6948167428603
Jiangsu-Wind-1094,2050.12.12.04,700.9205000801052
Jiangsu-Wind-1094,2050.12.12.08,572.4727167320921
Jiangsu-Wind-1094,2050.12.12.12,612.8323834033713
Jiangsu-Wind-1094,2050.12.12.16,785.1698750897338
Jiangsu-Wind-1094,2050.12.12.20,741.1201000846994
Jiangsu-Wind-1096,2040.06.26.00,79.7767602138826
Jiangsu-Wind-1096,2040.06.26.04,102.2886287265108
Jiangsu-Wind-1096,2040.06.26.08,105.7451175737948
Jiangsu-Wind-1096,2040.06.26.12,377.9720147104386
Jiangsu-Wind-1096,2040.06.26.16,449.1921773870822
Jiangsu-Wind-1096,2040.06.26.20,417.1516098900496
Jiangsu-Wind-1096,2040.12.19.00,74.98112701798254
Jiangsu-Wind-1096,2040.12.19.04,83.26006366433614
Jiangsu-Wind-1096,2040.12.19.08,33.3936958053662
Jiangsu-Wind-1096,2040.12.19.12,-0.0
Jiangsu-Wind-1096,2040.12.19.16,27.82822400233834
