GENERATION_PROJECT,build_year,gen_overnight_cost,gen_fixed_om,gen_storage_energy_overnight_cost
Jiangsu-EP_Coal_600_SEA-ep-3078,2016,677683.5998627316,12435.48387096774,.
Jiangsu-EP_Coal_600_SEA-ep-861,2013,677683.5998627316,12435.48387096774,.
Jiangsu-EP_Coal_600_SEA-ep-862,2011,677683.5998627316,12435.48387096774,.
Jiangsu-EP_Coal_600_SEA-ep-865,2010,677683.5998627316,12435.48387096774,.
Jiangsu-EP_Coal_600_SEA-ep-866,2010,677683.5998627316,12435.48387096774,.
Jiangsu-EP_Coal_600_SEA-ep-867,2010,677683.5998627316,12435.48387096774,.
Jiangsu-EP_Coal_600_SEA-ep-868,2010,677683.5998627316,12435.48387096774,.
Jiangsu-EP_Gas_CCGT_OT-ep-912,2005,880538.0919698009,16933.424845573096,.
Jiangsu-EP_Gas_CCGT_OT-ep-913,2005,880538.0919698009,16933.424845573096,.
Jiangsu-EP_Gas_CCGT_RC-ep-1015,1990,880538.0919698009,16933.424845573096,.
Jiangsu-EP_Gas_CCGT_RC-ep-3079,2018,880538.0919698009,16933.424845573096,.
Jiangsu-EP_Gas_CCGT_RC-ep-3080,2018,880538.0919698009,16933.424845573096,.
Jiangsu-EP_Gas_CCGT_RC-ep-3081,2016,880538.0919698009,16933.424845573096,.
Jiangsu-EP_Gas_CCGT_RC-ep-3082,2016,880538.0919698009,16933.424845573096,.
Jiangsu-EP_Gas_CCGT_RC-ep-3083,2016,880538.0919698009,16933.424845573096,.
Jiangsu-EP_Gas_CCGT_RC-ep-3084,2016,880538.0919698009,16933.424845573096,.
Jiangsu-EP_Gas_CCGT_RC-ep-901,2015,880538.0919698009,16933.424845573096,.
Jiangsu-EP_Gas_CCGT_RC-ep-902,2015,880538.0919698009,16933.424845573096,.
Jiangsu-EP_Gas_CCGT_RC-ep-903,2015,880538.0919698009,16933.424845573096,.
Jiangsu-EP_Gas_CCGT_RC-ep-904,2015,880538.0919698009,16933.424845573096,.
Jiangsu-EP_Gas_CCGT_RC-ep-906,2007,880538.0919698009,16933.424845573096,.
Jiangsu-EP_Gas_CCGT_RC-ep-907,2006,880538.0919698009,16933.424845573096,.
Jiangsu-EP_Gas_CCGT_RC-ep-908,2005,880538.0919698009,16933.424845573096,.
Jiangsu-EP_Gas_CCGT_RC-ep-909,2005,880538.0919698009,16933.424845573096,.
Jiangsu-EP_Gas_CCGT_RC-ep-910,2006,880538.0919698009,16933.424845573096,.
Jiangsu-EP_Gas_CCGT_RC-ep-911,2005,880538.0919698009,16933.424845573096,.
Jiangsu-EP_Gas_CCGT_RC-ep-971,2012,880538.0919698009,16933.424845573096,.
Jiangsu-EP_Gas_CCGT_RC-ep-972,2012,880538.0919698009,16933.424845573096,.
Jiangsu-EP_Gas_CCGT_RC-ep-973,2012,880538.0919698009,16933.424845573096,.
Jiangsu-EP_Gas_CCGT_RC-ep-975,2011,880538.0919698009,16933.424845573096,.
Jiangsu-EP_Gas_CCGT_RC-ep-976,2011,880538.0919698009,16933.424845573096,.
Jiangsu-EP_Gas_CCGT_RC-ep-977,2013,880538.0919698009,16933.424845573096,.
Jiangsu-EP_Gas_CCGT_RC-ep-978,2012,880538.0919698009,16933.424845573096,.
Jiangsu-EP_Gas_CCGT_RC-ep-979,2004,880538.0919698009,16933.424845573096,.
Jiangsu-EP_Gas_CCGT_RC-ep-980,2012,880538.0919698009,16933.424845573096,.
Jiangsu-EP_Gas_CCGT_RC-ep-981,2012,880538.0919698009,16933.424845573096,.
Jiangsu-EP_Gas_CCGT_RC-ep-982,2013,880538.0919698009,16933.424845573096,.
Jiangsu-EP_Gas_CCGT_RC-ep-983,2013,880538.0919698009,16933.424845573096,.
Jiangsu-EP_Gas_CCGT_RC-ep-984,2013,880538.0919698009,16933.424845573096,.
Jiangsu-EP_Gas_CCGT_RC-ep-985,2013,880538.0919698009,16933.424845573096,.
Jiangsu-EP_Gas_CCGT_RC-ep-986,2013,880538.0919698009,16933.424845573096,.
Jiangsu-EP_Gas_CCGT_RC-ep-987,2013,880538.0919698009,16933.424845573096,.
Jiangsu-EP_Gas_CCGT_RC-ep-988,2005,880538.0919698009,16933.424845573096,.
Jiangsu-EP_Gas_CCGT_RC-ep-989,2005,880538.0919698009,16933.424845573096,.
Jiangsu-EP_Gas_CCGT_RC-ep-990,2015,880538.0919698009,16933.424845573096,.
Jiangsu-EP_Gas_CCGT_RC-ep-991,2015,880538.0919698009,16933.424845573096,.
Jiangsu-Gas_CCGT_OT-11943,2038,880538.0919698009,8466.712422786548,.
Jiangsu-Gas_CCGT_OT-11943,2048,880538.0919698009,8466.712422786548,.
Jiangsu-Gas_CCGT_OT-11961,2038,880538.0919698009,8466.712422786548,.
Jiangsu-Gas_CCGT_OT-11961,2048,880538.0919698009,8466.712422786548,.
Jiangsu-Gas_CCGT_OT-11979,2038,880538.0919698009,8466.712422786548,.
Jiangsu-Gas_CCGT_OT-11979,2048,880538.0919698009,8466.712422786548,.
Jiangsu-Gas_CCGT_OT-12005,2038,880538.0919698009,8466.712422786548,.
Jiangsu-Gas_CCGT_OT-12005,2048,880538.0919698009,8466.712422786548,.
Jiangsu-Gas_CCGT_OT-12023,2038,880538.0919698009,8466.712422786548,.
Jiangsu-Gas_CCGT_OT-12023,2048,880538.0919698009,8466.712422786548,.
Jiangsu-Gas_CCGT_RC-11953,2038,880538.0919698009,8466.712422786548,.
Jiangsu-Gas_CCGT_RC-11953,2048,880538.0919698009,8466.712422786548,.
Jiangsu-Gas_CCGT_RC-11971,2038,880538.0919698009,8466.712422786548,.
Jiangsu-Gas_CCGT_RC-11971,2048,880538.0919698009,8466.712422786548,.
Jiangsu-Gas_CCGT_RC-11989,2038,880538.0919698009,8466.712422786548,.
Jiangsu-Gas_CCGT_RC-11989,2048,880538.0919698009,8466.712422786548,.
Jiangsu-Gas_CCGT_RC-12015,2038,880538.0919698009,8466.712422786548,.
Jiangsu-Gas_CCGT_RC-12015,2048,880538.0919698009,8466.712422786548,.
Jiangsu-Gas_CCGT_RC-12033,2038,880538.0919698009,8466.712422786548,.
Jiangsu-Gas_CCGT_RC-12033,2048,880538.0919698009,8466.712422786548,.
Jiangsu-Gas_CCGT_SEA-11997,2038,880538.0919698009,8466.712422786548,.
Jiangsu-Gas_CCGT_SEA-11997,2048,880538.0919698009,8466.712422786548,.
Jiangsu-Gas_Combustion_Turbine_RC-13141,2038,640748.8898421413,6160.856211393273,.
Jiangsu-Gas_Combustion_Turbine_RC-13141,2048,640748.8898421413,6160.856211393273,.
Jiangsu-Hydro_NonPumped-ep-30016,1981,1775731.533973919,4365.648592999313,.
Jiangsu-Hydro_NonPumped-ep-30047,1982,1775731.533973919,4365.648592999313,.
Jiangsu-Hydro_NonPumped-ep-30078,1983,1775731.533973919,4365.648592999313,.
Jiangsu-Hydro_NonPumped-ep-30109,1984,1775731.533973919,4365.648592999313,.
Jiangsu-Hydro_NonPumped-ep-30140,1985,1775731.533973919,4365.648592999313,.
Jiangsu-Hydro_NonPumped-ep-30171,1986,1775731.533973919,4365.648592999313,.
Jiangsu-Hydro_NonPumped-ep-30202,1987,1775731.533973919,4365.648592999313,.
Jiangsu-Hydro_NonPumped-ep-30233,1988,1775731.533973919,4365.648592999313,.
Jiangsu-Hydro_NonPumped-ep-30264,1989,1775731.533973919,4365.648592999313,.
Jiangsu-Hydro_NonPumped-ep-30295,1990,1775731.533973919,4365.648592999313,.
Jiangsu-Hydro_NonPumped-ep-30326,1991,1775731.533973919,4365.648592999313,.
Jiangsu-Hydro_NonPumped-ep-30357,1992,1775731.533973919,4365.648592999313,.
Jiangsu-Hydro_NonPumped-ep-30388,1993,1775731.533973919,4365.648592999313,.
Jiangsu-Hydro_NonPumped-ep-30419,1994,1775731.533973919,4365.648592999313,.
Jiangsu-Hydro_NonPumped-ep-30450,1995,1775731.533973919,4365.648592999313,.
Jiangsu-Hydro_NonPumped-ep-30481,1996,1775731.533973919,4365.648592999313,.
Jiangsu-Hydro_NonPumped-ep-30512,1997,1775731.533973919,4365.648592999313,.
Jiangsu-Hydro_NonPumped-ep-30543,1998,1775731.533973919,4365.648592999313,.
Jiangsu-Hydro_NonPumped-ep-30616,2001,1775731.533973919,4365.648592999313,.
Jiangsu-Hydro_NonPumped-ep-30639,2002,1775731.533973919,4365.648592999313,.
Jiangsu-Hydro_NonPumped-ep-30662,2003,1775731.533973919,4365.648592999313,.
Jiangsu-Hydro_NonPumped-ep-30733,2005,1775731.533973919,4365.648592999313,.
Jiangsu-Hydro_NonPumped-ep-30824,2008,1775731.533973919,4365.648592999313,.
Jiangsu-Hydro_NonPumped-ep-30896,2014,1775731.533973919,4365.648592999313,.
Jiangsu-Hydro_NonPumped-ep-30907,2015,1775731.533973919,4365.648592999313,.
Jiangsu-Hydro_NonPumped-ep-30928,2016,1775731.533973919,4365.648592999313,.
Jiangsu-Hydro_NonPumped-ep-30957,2017,1775731.533973919,4365.648592999313,.
Jiangsu-Hydro_Pumped-ep-35005,2010,1452871.9766643788,3571.8943033630744,0.0
Jiangsu-Hydro_Pumped-ep-35022,2002,1452871.9766643788,3571.8943033630744,0.0
Jiangsu-Hydro_Pumped-ep-35028,2008,1452871.9766643788,3571.8943033630744,0.0
Jiangsu-Hydro_Pumped-ep-35037,2020,1452871.9766643788,3571.8943033630744,0.0
Jiangsu-Nuclear_EP_SEA-ep-3085,2020,3146555.775566232,79375.42896362388,.
Jiangsu-Nuclear_EP_SEA-ep-3086,2020,3146555.775566232,79375.42896362388,.
Jiangsu-Nuclear_EP_SEA-ep-60012,2007,3146555.775566232,52916.95264241592,.
Jiangsu-Nuclear_EP_SEA-ep-60013,2007,3146555.775566232,52916.95264241592,.
Jiangsu-Nuclear_SEA-13132,2038,2831899.6688400824,23812.628689087163,.
Jiangsu-Nuclear_SEA-13132,2048,2831899.6688400824,23812.628689087163,.
Jiangsu-Nuclear_SMR-13140,2038,5337076.842827728,47625.25737817433,.
Jiangsu-Nuclear_SMR-13140,2048,5337076.842827728,47625.25737817433,.
Jiangsu-Offshore_Wind-13135,2038,2931749.436451388,88296.42731877956,.
Jiangsu-Offshore_Wind-13135,2048,2736489.289222479,80730.31890810293,.
Jiangsu-Residential_PV-274,2038,1589386.077952011,18404.14348208248,.
Jiangsu-Residential_PV-274,2048,1262501.310836613,15290.94746955895,.
Jiangsu-Residential_PV-275,2038,1589386.077952011,18404.14348208248,.
Jiangsu-Residential_PV-275,2048,1262501.310836613,15290.94746955895,.
Jiangsu-Residential_PV-276,2038,1589386.077952011,18404.14348208248,.
Jiangsu-Residential_PV-276,2048,1262501.310836613,15290.94746955895,.
Jiangsu-Residential_PV-277,2038,1589386.077952011,18404.14348208248,.
Jiangsu-Residential_PV-277,2048,1262501.310836613,15290.94746955895,.
Jiangsu-Residential_PV-278,2038,1589386.077952011,18404.14348208248,.
Jiangsu-Residential_PV-278,2048,1262501.310836613,15290.94746955895,.
Jiangsu-Residential_PV-357,2038,1589386.077952011,18404.14348208248,.
Jiangsu-Residential_PV-357,2048,1262501.310836613,15290.94746955895,.
Jiangsu-Residential_PV-370,2038,1589386.077952011,18404.14348208248,.
Jiangsu-Residential_PV-370,2048,1262501.310836613,15290.94746955895,.
Jiangsu-Wind-1078,2038,1133824.6927220428,27312.49305941144,.
Jiangsu-Wind-1078,2048,1012637.3465202048,25332.551360355355,.
Jiangsu-Wind-1079,2038,1133824.6927220428,27312.49305941144,.
Jiangsu-Wind-1079,2048,1012637.3465202048,25332.551360355355,.
Jiangsu-Wind-1080,2038,1133824.6927220428,27312.49305941144,.
Jiangsu-Wind-1080,2048,1012637.3465202048,25332.551360355355,.
Jiangsu-Wind-1084,2038,1133824.6927220428,27312.49305941144,.
Jiangsu-Wind-1084,2048,1012637.3465202048,25332.551360355355,.
Jiangsu-Wind-1085,2038,1133824.6927220428,27312.49305941144,.
Jiangsu-Wind-1085,2048,1012637.3465202048,25332.551360355355,.
Jiangsu-Wind-1088,2038,1133824.6927220428,27312.49305941144,.
Jiangsu-Wind-1088,2048,1012637.3465202048,25332.551360355355,.
Jiangsu-Wind-1089,2038,1133824.6927220428,27312.49305941144,.
Jiangsu-Wind-1089,2048,1012637.3465202048,25332.551360355355,.
Jiangsu-Wind-1092,2038,1133824.6927220428,27312.49305941144,.
Jiangsu-Wind-1092,2048,1012637.3465202048,25332.551360355355,.
Jiangsu-Wind-1093,2038,1133824.6927220428,27312.49305941144,.
Jiangsu-Wind-1093,2048,1012637.3465202048,25332.551360355355,.
Jiangsu-Wind-1094,2038,1133824.6927220428,27312.49305941144,.
Jiangsu-Wind-1094,2048,1012637.3465202048,25332.551360355355,.
Jiangsu-Wind-1096,2038,1133824.6927220428,27312.49305941144,.
Jiangsu-Wind-1096,2048,1012637.3465202048,25332.551360355355,.
Jiangsu-Wind-1159,2038,1133824.6927220428,27312.49305941144,.
Jiangsu-Wind-1159,2048,1012637.3465202048,25332.551360355355,.
Jiangsu-Wind_EP-ep-40015,2007,1593858.6135895676,15875.085792724776,.
Jiangsu-Wind_EP-ep-40031,2008,1593858.6135895676,15875.085792724776,.
Jiangsu-Wind_EP-ep-40053,2009,1593858.6135895676,15875.085792724776,.
Jiangsu-Wind_EP-ep-40089,2012,1593858.6135895676,15875.085792724776,.
Jiangsu-Wind_EP-ep-40116,2013,1593858.6135895676,15875.085792724776,.
Jiangsu-Wind_EP-ep-40143,2014,1593858.6135895676,15875.085792724776,.
Jiangsu-Wind_EP-ep-40172,2015,1593858.6135895676,15875.085792724776,.
Jiangsu-Wind_EP-ep-40200,2016,1593858.6135895676,15875.085792724776,.
Jiangsu-Wind_EP-ep-40227,2017,1593858.6135895676,15875.085792724776,.
Jiangsu-Wind_EP-ep-40249,2010,1593858.6135895676,15875.085792724776,.
Jiangsu-Wind_EP-ep-40270,2011,1593858.6135895676,15875.085792724776,.
Jiangsu_Fuel_Cell,2038,441993.03135888505,20368.342458934796,.
Jiangsu_Fuel_Cell,2048,441993.03135888505,20368.342458934796,.
Shanghai-Battery_Storage-11180,2038,296946.37972984696,28236.268854795515,208126.0936154934
Shanghai-Battery_Storage-11180,2048,273006.37040236796,23270.973793883575,164458.14533824375
Shanghai-Central_PV-509,2038,845339.4074710312,16175.598804967343,.
Shanghai-Central_PV-509,2048,704967.749310975,14733.05369693839,.
Shanghai-Central_PV_EP-ep-50003,2016,1904280.0411805075,38085.6537405628,.
Shanghai-Central_PV_EP-ep-50005,2011,1904280.0411805075,38085.6537405628,.
Shanghai-Central_PV_EP-ep-50044,2013,1904280.0411805075,38085.6537405628,.
Shanghai-Central_PV_EP-ep-50074,2014,1904280.0411805075,38085.6537405628,.
Shanghai-Central_PV_EP-ep-50103,2015,1904280.0411805075,38085.6537405628,.
Shanghai-Central_PV_EP-ep-50164,2017,1904280.0411805075,38085.6537405628,.
Shanghai-Coal_1000_OT-11911,2038,727326.316060398,6672.827728208647,.
Shanghai-Coal_1000_OT-11911,2048,727326.316060398,6672.827728208647,.
Shanghai-Coal_1000_OT-11911_CCS,2038,986760.1332593004,24540.05848482141,.
Shanghai-Coal_1000_OT-11911_CCS,2048,986760.1332593004,24540.05848482141,.
Shanghai-Coal_1000_OT-11911_H2,2038,10000.0,6672.827728208647,.
Shanghai-Coal_1000_OT-11911_H2,2048,10000.0,6672.827728208647,.
Shanghai-Coal_1000_RC-11919,2038,765433.1365820178,7023.402539464653,.
Shanghai-Coal_1000_RC-11919,2048,765433.1365820178,7023.402539464653,.
Shanghai-Coal_1000_RC-11919_CCS,2038,986760.1332593004,24890.63329607741,.
Shanghai-Coal_1000_RC-11919_CCS,2048,986760.1332593004,24890.63329607741,.
Shanghai-Coal_1000_RC-11919_H2,2038,10000.0,7023.402539464653,.
Shanghai-Coal_1000_RC-11919_H2,2048,10000.0,7023.402539464653,.
Shanghai-Coal_1000_SEA-11929,2038,765422.5531914893,7023.402539464653,.
Shanghai-Coal_1000_SEA-11929,2048,765422.5531914893,7023.402539464653,.
Shanghai-Coal_1000_SEA-11929_CCS,2038,986760.1332593004,24890.63329607741,.
Shanghai-Coal_1000_SEA-11929_CCS,2048,986760.1332593004,24890.63329607741,.
Shanghai-Coal_1000_SEA-11929_H2,2038,10000.0,7023.402539464653,.
Shanghai-Coal_1000_SEA-11929_H2,2048,10000.0,7023.402539464653,.
Shanghai-Coal_100_SEA-ep-835,2008,1065293.663349348,20486.798215511324,.
Shanghai-Coal_100_SEA-ep-836,2002,1065293.663349348,20486.798215511324,.
Shanghai-Coal_300_OT-11915,2038,782656.2817433081,7526.113589567604,.
Shanghai-Coal_300_OT-11915,2048,782656.2817433081,7526.113589567604,.
Shanghai-Coal_300_OT-11915_CCS,2038,986760.1332593004,25393.34434618036,.
Shanghai-Coal_300_OT-11915_CCS,2048,986760.1332593004,25393.34434618036,.
Shanghai-Coal_300_OT-11915_H2,2038,10000.0,7526.113589567604,.
Shanghai-Coal_300_OT-11915_H2,2048,10000.0,7526.113589567604,.
Shanghai-Coal_300_RC-11923,2038,833562.3901853123,8015.595401509951,.
Shanghai-Coal_300_RC-11923,2048,833562.3901853123,8015.595401509951,.
Shanghai-Coal_300_RC-11923_CCS,2038,986760.1332593004,25882.82615812271,.
Shanghai-Coal_300_RC-11923_CCS,2048,986760.1332593004,25882.82615812271,.
Shanghai-Coal_300_RC-11923_H2,2038,10000.0,8015.595401509951,.
Shanghai-Coal_300_RC-11923_H2,2048,10000.0,8015.595401509951,.
Shanghai-Coal_300_SEA-11933,2038,833553.1297185998,8015.595401509951,.
Shanghai-Coal_300_SEA-11933,2048,833553.1297185998,8015.595401509951,.
Shanghai-Coal_300_SEA-11933_CCS,2038,986760.1332593004,25882.82615812271,.
Shanghai-Coal_300_SEA-11933_CCS,2048,986760.1332593004,25882.82615812271,.
Shanghai-Coal_300_SEA-11933_H2,2038,10000.0,8015.595401509951,.
Shanghai-Coal_300_SEA-11933_H2,2048,10000.0,8015.595401509951,.
Shanghai-Coal_600_OT-11913,2038,757193.9670555936,6946.67295813315,.
Shanghai-Coal_600_OT-11913,2048,757193.9670555936,6946.67295813315,.
Shanghai-Coal_600_OT-11913_CCS,2038,986760.1332593004,24813.903714745906,.
Shanghai-Coal_600_OT-11913_CCS,2048,986760.1332593004,24813.903714745906,.
Shanghai-Coal_600_OT-11913_H2,2038,10000.0,6946.67295813315,.
Shanghai-Coal_600_OT-11913_H2,2048,10000.0,6946.67295813315,.
Shanghai-Coal_600_RC-11921,2038,771199.761496225,7076.319492107069,.
Shanghai-Coal_600_RC-11921,2048,771199.761496225,7076.319492107069,.
Shanghai-Coal_600_RC-11921_CCS,2038,986760.1332593004,24943.550248719825,.
Shanghai-Coal_600_RC-11921_CCS,2048,986760.1332593004,24943.550248719825,.
Shanghai-Coal_600_RC-11921_H2,2038,10000.0,7076.319492107069,.
Shanghai-Coal_600_RC-11921_H2,2048,10000.0,7076.319492107069,.
Shanghai-Coal_600_SEA-11931,2038,771190.5010295126,7076.319492107069,.
Shanghai-Coal_600_SEA-11931,2048,771190.5010295126,7076.319492107069,.
Shanghai-Coal_600_SEA-11931_CCS,2038,986760.1332593004,24943.550248719825,.
Shanghai-Coal_600_SEA-11931_CCS,2048,986760.1332593004,24943.550248719825,.
Shanghai-Coal_600_SEA-11931_H2,2038,10000.0,7076.319492107069,.
Shanghai-Coal_600_SEA-11931_H2,2048,10000.0,7076.319492107069,.
Shanghai-Coal_IGCC_RC-11925,2038,2162821.6884008236,19843.85724090597,.
Shanghai-Coal_IGCC_RC-11925,2048,2162821.6884008236,19843.85724090597,.
Shanghai-Coal_IGCC_RC-11925_CCS,2038,986760.1332593004,37711.08799751873,.
Shanghai-Coal_IGCC_RC-11925_CCS,2048,986760.1332593004,37711.08799751873,.
Shanghai-Coal_IGCC_RC-11925_H2,2038,10000.0,19843.85724090597,.
Shanghai-Coal_IGCC_RC-11925_H2,2048,10000.0,19843.85724090597,.
Shanghai-Coal_Small_OT-ep-827,1990,1024321.3898421412,20486.798215511324,.
Shanghai-Coal_Small_RC-ep-834,1990,1024321.3898421412,20486.798215511324,.
Shanghai-Coal_Small_SEA-ep-828,1990,1065293.663349348,20486.798215511324,.
Shanghai-Commercial_PV-109,2038,1166979.0761531717,13078.0627857571,.
Shanghai-Commercial_PV-109,2048,962032.1045061252,11360.224773180636,.
Shanghai-EP_Coal_1000_OT-ep-789,2008,770376.9028826355,14136.763898421414,.
Shanghai-EP_Coal_1000_OT-ep-790,2008,770376.9028826355,14136.763898421414,.
Shanghai-EP_Coal_1000_OT-ep-791,2004,770376.9028826355,14136.763898421414,.
Shanghai-EP_Coal_1000_OT-ep-792,2004,770376.9028826355,14136.763898421414,.
Shanghai-EP_Coal_1000_SEA-ep-787,2010,770376.9028826355,14136.763898421414,.
Shanghai-EP_Coal_1000_SEA-ep-788,2010,770376.9028826355,14136.763898421414,.
Shanghai-EP_Coal_300_OT-ep-809,2008,831400.7326698696,15988.85724090597,.
Shanghai-EP_Coal_300_OT-ep-810,1999,831400.7326698696,15988.85724090597,.
Shanghai-EP_Coal_300_OT-ep-811,1983,831400.7326698696,15988.85724090597,.
Shanghai-EP_Coal_300_OT-ep-812,1982,831400.7326698696,15988.85724090597,.
Shanghai-EP_Coal_300_OT-ep-815,1989,831400.7326698696,15988.85724090597,.
Shanghai-EP_Coal_300_OT-ep-816,1989,831400.7326698696,15988.85724090597,.
Shanghai-EP_Coal_300_OT-ep-817,1988,831400.7326698696,15988.85724090597,.
Shanghai-EP_Coal_300_OT-ep-818,1987,831400.7326698696,15988.85724090597,.
Shanghai-EP_Coal_300_OT-ep-819,1997,831400.7326698696,15988.85724090597,.
Shanghai-EP_Coal_300_OT-ep-820,1996,831400.7326698696,15988.85724090597,.
Shanghai-EP_Coal_300_OT-ep-821,1995,831400.7326698696,15988.85724090597,.
Shanghai-EP_Coal_300_OT-ep-822,1995,831400.7326698696,15988.85724090597,.
Shanghai-EP_Coal_300_OT-ep-823,2010,831400.7326698696,15988.85724090597,.
Shanghai-EP_Coal_300_OT-ep-824,2010,831400.7326698696,15988.85724090597,.
Shanghai-EP_Coal_300_OT-ep-825,1992,831400.7326698696,15988.85724090597,.
Shanghai-EP_Coal_300_OT-ep-826,1991,831400.7326698696,15988.85724090597,.
Shanghai-EP_Coal_600_OT-ep-793,2009,677683.5998627316,12435.48387096774,.
Shanghai-EP_Coal_600_OT-ep-794,2009,677683.5998627316,12435.48387096774,.
Shanghai-EP_Coal_600_OT-ep-797,1992,677683.5998627316,12435.48387096774,.
Shanghai-EP_Coal_600_OT-ep-798,1992,677683.5998627316,12435.48387096774,.
Shanghai-EP_Coal_600_RC-ep-795,2001,758016.8256691832,13909.221002059025,.
Shanghai-EP_Coal_600_RC-ep-796,2000,758016.8256691832,13909.221002059025,.
Shanghai-EP_Gas_CCGT_OT-ep-806,2006,880538.0919698009,16933.424845573096,.
Shanghai-EP_Gas_CCGT_OT-ep-807,2006,880538.0919698009,16933.424845573096,.
Shanghai-EP_Gas_CCGT_OT-ep-808,2006,880538.0919698009,16933.424845573096,.
Shanghai-EP_Gas_CCGT_RC-ep-3066,2016,880538.0919698009,16933.424845573096,.
Shanghai-EP_Gas_CCGT_RC-ep-799,2015,880538.0919698009,16933.424845573096,.
Shanghai-EP_Gas_CCGT_RC-ep-800,2015,880538.0919698009,16933.424845573096,.
Shanghai-EP_Gas_CCGT_RC-ep-803,2015,880538.0919698009,16933.424845573096,.
Shanghai-EP_Gas_CCGT_RC-ep-829,2006,880538.0919698009,16933.424845573096,.
Shanghai-EP_Gas_CCGT_RC-ep-830,2006,880538.0919698009,16933.424845573096,.
Shanghai-EP_Gas_CCGT_RC-ep-831,2006,880538.0919698009,16933.424845573096,.
Shanghai-EP_Gas_CCGT_RC-ep-832,2006,880538.0919698009,16933.424845573096,.
Shanghai-EP_Gas_CCGT_RC-ep-833,2015,880538.0919698009,16933.424845573096,.
Shanghai-EP_Gas_CCGT_RC-ep-837,2015,880538.0919698009,16933.424845573096,.
Shanghai-EP_Gas_CCGT_RC-ep-838,1990,880538.0919698009,16933.424845573096,.
Shanghai-EP_Gas_CCGT_SEA-ep-801,2012,880538.0919698009,16933.424845573096,.
Shanghai-EP_Gas_CCGT_SEA-ep-802,2011,880538.0919698009,16933.424845573096,.
Shanghai-EP_Gas_CCGT_SEA-ep-804,2011,880538.0919698009,16933.424845573096,.
Shanghai-EP_Gas_CCGT_SEA-ep-805,2011,880538.0919698009,16933.424845573096,.
Shanghai-EP_Gas_CCGT_SEA-ep-813,2005,880538.0919698009,16933.424845573096,.
Shanghai-EP_Gas_CCGT_SEA-ep-814,2005,880538.0919698009,16933.424845573096,.
Shanghai-Gas_CCGT_OT-11917,2038,880538.0919698009,8466.712422786548,.
Shanghai-Gas_CCGT_OT-11917,2048,880538.0919698009,8466.712422786548,.
Shanghai-Gas_CCGT_RC-11927,2038,880538.0919698009,8466.712422786548,.
Shanghai-Gas_CCGT_RC-11927,2048,880538.0919698009,8466.712422786548,.
Shanghai-Gas_CCGT_SEA-11935,2038,880538.0919698009,8466.712422786548,.
Shanghai-Gas_CCGT_SEA-11935,2048,880538.0919698009,8466.712422786548,.
Shanghai-Gas_Combustion_Turbine_RC-13158,2038,640748.8898421413,6160.856211393273,.
Shanghai-Gas_Combustion_Turbine_RC-13158,2048,640748.8898421413,6160.856211393273,.
Shanghai-Offshore_Wind-13152,2038,2931749.436451388,88296.42731877956,.
Shanghai-Offshore_Wind-13152,2048,2736489.289222479,80730.31890810293,.
Shanghai-Residential_PV-309,2038,1589386.077952011,18404.14348208248,.
Shanghai-Residential_PV-309,2048,1262501.310836613,15290.94746955895,.
Shanghai-Wind-1068,2038,1133824.6927220428,27312.49305941144,.
Shanghai-Wind-1068,2048,1012637.3465202048,25332.551360355355,.
Shanghai-Wind-1069,2038,1133824.6927220428,27312.49305941144,.
Shanghai-Wind-1069,2048,1012637.3465202048,25332.551360355355,.
Shanghai-Wind-1072,2038,1133824.6927220428,27312.49305941144,.
Shanghai-Wind-1072,2048,1012637.3465202048,25332.551360355355,.
Shanghai-Wind_EP-ep-40003,2016,1593858.6135895676,15875.085792724776,.
Shanghai-Wind_EP-ep-40020,2007,1593858.6135895676,15875.085792724776,.
Shanghai-Wind_EP-ep-40037,2008,1593858.6135895676,15875.085792724776,.
Shanghai-Wind_EP-ep-40070,2011,1593858.6135895676,15875.085792724776,.
Shanghai-Wind_EP-ep-40096,2012,1593858.6135895676,15875.085792724776,.
Shanghai-Wind_EP-ep-40124,2013,1593858.6135895676,15875.085792724776,.
Shanghai-Wind_EP-ep-40151,2014,1593858.6135895676,15875.085792724776,.
Shanghai-Wind_EP-ep-40179,2015,1593858.6135895676,15875.085792724776,.
Shanghai-Wind_EP-ep-40255,2010,1593858.6135895676,15875.085792724776,.
Shanghai_Fuel_Cell,2038,441993.03135888505,20368.342458934796,.
Shanghai_Fuel_Cell,2048,441993.03135888505,20368.342458934796,.
Zhejiang-Battery_Storage-11181,2038,296946.37972984696,28236.268854795515,208126.0936154934
Zhejiang-Battery_Storage-11181,2048,273006.37040236796,23270.973793883575,164458.14533824375
Zhejiang-Central_PV-547,2038,845339.4074710312,16175.598804967343,.
Zhejiang-Central_PV-547,2048,704967.749310975,14733.05369693839,.
Zhejiang-Central_PV-548,2038,845339.4074710312,16175.598804967343,.
Zhejiang-Central_PV-548,2048,704967.749310975,14733.05369693839,.
Zhejiang-Central_PV-549,2038,845339.4074710312,16175.598804967343,.
Zhejiang-Central_PV-549,2048,704967.749310975,14733.05369693839,.
Zhejiang-Central_PV-550,2038,845339.4074710312,16175.598804967343,.
Zhejiang-Central_PV-550,2048,704967.749310975,14733.05369693839,.
Zhejiang-Central_PV-551,2038,845339.4074710312,16175.598804967343,.
