GEN_TP_FUELS_1,GEN_TP_FUELS_2,GEN_TP_FUELS_3,GenFuelUseRate
Anhui-EP_Coal_1000_RC-ep-1154,2050.12.12.08,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-1154,2050.12.12.12,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-1154,2050.12.12.16,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-1154,2050.12.12.20,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-1155,2040.06.26.00,Coal,7277.0
Anhui-EP_Coal_1000_RC-ep-1155,2040.06.26.04,Coal,7277.0
Anhui-EP_Coal_1000_RC-ep-1155,2040.06.26.08,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-1155,2040.06.26.12,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-1155,2040.06.26.16,Coal,7277.0
Anhui-EP_Coal_1000_RC-ep-1155,2040.06.26.20,Coal,7277.0
Anhui-EP_Coal_1000_RC-ep-1155,2040.12.19.00,Coal,7277.0
Anhui-EP_Coal_1000_RC-ep-1155,2040.12.19.04,Coal,7277.0
Anhui-EP_Coal_1000_RC-ep-1155,2040.12.19.08,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-1155,2040.12.19.12,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-1155,2040.12.19.16,Coal,7277.0
Anhui-EP_Coal_1000_RC-ep-1155,2040.12.19.20,Coal,7277.0
Anhui-EP_Coal_1000_RC-ep-1155,2050.06.12.00,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-1155,2050.06.12.04,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-1155,2050.06.12.08,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-1155,2050.06.12.12,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-1155,2050.06.12.16,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-1155,2050.06.12.20,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-1155,2050.12.12.00,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-1155,2050.12.12.04,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-1155,2050.12.12.08,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-1155,2050.12.12.12,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-1155,2050.12.12.16,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-1155,2050.12.12.20,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-1156,2040.06.26.00,Coal,7277.0
Anhui-EP_Coal_1000_RC-ep-1156,2040.06.26.04,Coal,7277.0
Anhui-EP_Coal_1000_RC-ep-1156,2040.06.26.08,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-1156,2040.06.26.12,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-1156,2040.06.26.16,Coal,7277.0
Anhui-EP_Coal_1000_RC-ep-1156,2040.06.26.20,Coal,7277.0
Anhui-EP_Coal_1000_RC-ep-1156,2040.12.19.00,Coal,7277.0
Anhui-EP_Coal_1000_RC-ep-1156,2040.12.19.04,Coal,7277.0
Anhui-EP_Coal_1000_RC-ep-1156,2040.12.19.08,Coal,-0.0
Anhui-EP_Coal_1000_RC-ep-1156,2040.12.19.12,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-1156,2040.12.19.16,Coal,7277.0
Anhui-EP_Coal_1000_RC-ep-1156,2040.12.19.20,Coal,7277.0
Anhui-EP_Coal_1000_RC-ep-1156,2050.06.12.00,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-1156,2050.06.12.04,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-1156,2050.06.12.08,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-1156,2050.06.12.12,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-1156,2050.06.12.16,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-1156,2050.06.12.20,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-1156,2050.12.12.00,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-1156,2050.12.12.04,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-1156,2050.12.12.08,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-1156,2050.12.12.12,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-1156,2050.12.12.16,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-1156,2050.12.12.20,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3094,2040.06.26.00,Coal,7277.0
Anhui-EP_Coal_1000_RC-ep-3094,2040.06.26.04,Coal,7277.0
Anhui-EP_Coal_1000_RC-ep-3094,2040.06.26.08,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3094,2040.06.26.12,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3094,2040.06.26.16,Coal,7277.0
Anhui-EP_Coal_1000_RC-ep-3094,2040.06.26.20,Coal,7277.0
Anhui-EP_Coal_1000_RC-ep-3094,2040.12.19.00,Coal,7277.0
Anhui-EP_Coal_1000_RC-ep-3094,2040.12.19.04,Coal,7277.0
Anhui-EP_Coal_1000_RC-ep-3094,2040.12.19.08,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3094,2040.12.19.12,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3094,2040.12.19.16,Coal,7277.0
Anhui-EP_Coal_1000_RC-ep-3094,2040.12.19.20,Coal,7277.0
Anhui-EP_Coal_1000_RC-ep-3094,2050.06.12.00,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3094,2050.06.12.04,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3094,2050.06.12.08,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3094,2050.06.12.12,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3094,2050.06.12.16,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3094,2050.06.12.20,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3094,2050.12.12.00,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3094,2050.12.12.04,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3094,2050.12.12.08,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3094,2050.12.12.12,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3094,2050.12.12.16,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3094,2050.12.12.20,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3095,2040.06.26.00,Coal,7277.0
Anhui-EP_Coal_1000_RC-ep-3095,2040.06.26.04,Coal,7277.0
Anhui-EP_Coal_1000_RC-ep-3095,2040.06.26.08,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3095,2040.06.26.12,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3095,2040.06.26.16,Coal,7277.0
Anhui-EP_Coal_1000_RC-ep-3095,2040.06.26.20,Coal,7277.0
Anhui-EP_Coal_1000_RC-ep-3095,2040.12.19.00,Coal,7277.0
Anhui-EP_Coal_1000_RC-ep-3095,2040.12.19.04,Coal,7277.0
Anhui-EP_Coal_1000_RC-ep-3095,2040.12.19.08,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3095,2040.12.19.12,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3095,2040.12.19.16,Coal,7277.0
Anhui-EP_Coal_1000_RC-ep-3095,2040.12.19.20,Coal,7277.0
Anhui-EP_Coal_1000_RC-ep-3095,2050.06.12.00,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3095,2050.06.12.04,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3095,2050.06.12.08,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3095,2050.06.12.12,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3095,2050.06.12.16,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3095,2050.06.12.20,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3095,2050.12.12.00,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3095,2050.12.12.04,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3095,2050.12.12.08,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3095,2050.12.12.12,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3095,2050.12.12.16,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3095,2050.12.12.20,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3096,2040.06.26.00,Coal,7277.0
Anhui-EP_Coal_1000_RC-ep-3096,2040.06.26.04,Coal,7277.0
Anhui-EP_Coal_1000_RC-ep-3096,2040.06.26.08,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3096,2040.06.26.12,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3096,2040.06.26.16,Coal,7277.0
Anhui-EP_Coal_1000_RC-ep-3096,2040.06.26.20,Coal,7277.0
Anhui-EP_Coal_1000_RC-ep-3096,2040.12.19.00,Coal,7277.0
Anhui-EP_Coal_1000_RC-ep-3096,2040.12.19.04,Coal,7277.0
Anhui-EP_Coal_1000_RC-ep-3096,2040.12.19.08,Coal,-0.0
Anhui-EP_Coal_1000_RC-ep-3096,2040.12.19.12,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3096,2040.12.19.16,Coal,7277.0
Anhui-EP_Coal_1000_RC-ep-3096,2040.12.19.20,Coal,7277.0
Anhui-EP_Coal_1000_RC-ep-3096,2050.06.12.00,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3096,2050.06.12.04,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3096,2050.06.12.08,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3096,2050.06.12.12,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3096,2050.06.12.16,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3096,2050.06.12.20,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3096,2050.12.12.00,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3096,2050.12.12.04,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3096,2050.12.12.08,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3096,2050.12.12.12,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3096,2050.12.12.16,Coal,0.0
Anhui-EP_Coal_1000_RC-ep-3096,2050.12.12.20,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1206,2040.06.26.00,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1206,2040.06.26.04,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1206,2040.06.26.08,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1206,2040.06.26.12,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1206,2040.06.26.16,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1206,2040.06.26.20,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1206,2040.12.19.00,Coal,2674.155
Anhui-EP_Coal_300_OT-ep-1206,2040.12.19.04,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1206,2040.12.19.08,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1206,2040.12.19.12,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1206,2040.12.19.16,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1206,2040.12.19.20,Coal,2674.155
Anhui-EP_Coal_300_OT-ep-1207,2040.06.26.00,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1207,2040.06.26.04,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1207,2040.06.26.08,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1207,2040.06.26.12,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1207,2040.06.26.16,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1207,2040.06.26.20,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1207,2040.12.19.00,Coal,2674.155
Anhui-EP_Coal_300_OT-ep-1207,2040.12.19.04,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1207,2040.12.19.08,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1207,2040.12.19.12,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1207,2040.12.19.16,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1207,2040.12.19.20,Coal,2674.155
Anhui-EP_Coal_300_OT-ep-1218,2040.06.26.00,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1218,2040.06.26.04,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1218,2040.06.26.08,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1218,2040.06.26.12,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1218,2040.06.26.16,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1218,2040.06.26.20,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1218,2040.12.19.00,Coal,2593.12
Anhui-EP_Coal_300_OT-ep-1218,2040.12.19.04,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1218,2040.12.19.08,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1218,2040.12.19.12,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1218,2040.12.19.16,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1218,2040.12.19.20,Coal,2593.12
Anhui-EP_Coal_300_OT-ep-1219,2040.06.26.00,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1219,2040.06.26.04,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1219,2040.06.26.08,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1219,2040.06.26.12,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1219,2040.06.26.16,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1219,2040.06.26.20,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1219,2040.12.19.00,Coal,2593.12
Anhui-EP_Coal_300_OT-ep-1219,2040.12.19.04,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1219,2040.12.19.08,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1219,2040.12.19.12,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1219,2040.12.19.16,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1219,2040.12.19.20,Coal,2593.12
Anhui-EP_Coal_300_OT-ep-1220,2040.06.26.00,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1220,2040.06.26.04,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1220,2040.06.26.08,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1220,2040.06.26.12,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1220,2040.06.26.16,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1220,2040.06.26.20,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1220,2040.12.19.00,Coal,2593.12
Anhui-EP_Coal_300_OT-ep-1220,2040.12.19.04,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1220,2040.12.19.08,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1220,2040.12.19.12,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1220,2040.12.19.16,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1220,2040.12.19.20,Coal,2593.12
Anhui-EP_Coal_300_OT-ep-1221,2040.06.26.00,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1221,2040.06.26.04,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1221,2040.06.26.08,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1221,2040.06.26.12,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1221,2040.06.26.16,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1221,2040.06.26.20,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1221,2040.12.19.00,Coal,2593.12
Anhui-EP_Coal_300_OT-ep-1221,2040.12.19.04,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1221,2040.12.19.08,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1221,2040.12.19.12,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1221,2040.12.19.16,Coal,0.0
Anhui-EP_Coal_300_OT-ep-1221,2040.12.19.20,Coal,2593.12
Anhui-EP_Coal_300_RC-ep-1200,2040.06.26.00,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1200,2040.06.26.04,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1200,2040.06.26.08,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1200,2040.06.26.12,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1200,2040.06.26.16,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1200,2040.06.26.20,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1200,2040.12.19.00,Coal,2836.225
Anhui-EP_Coal_300_RC-ep-1200,2040.12.19.04,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1200,2040.12.19.08,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1200,2040.12.19.12,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1200,2040.12.19.16,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1200,2040.12.19.20,Coal,2836.225
Anhui-EP_Coal_300_RC-ep-1201,2040.06.26.00,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1201,2040.06.26.04,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1201,2040.06.26.08,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1201,2040.06.26.12,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1201,2040.06.26.16,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1201,2040.06.26.20,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1201,2040.12.19.00,Coal,2836.225
Anhui-EP_Coal_300_RC-ep-1201,2040.12.19.04,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1201,2040.12.19.08,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1201,2040.12.19.12,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1201,2040.12.19.16,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1201,2040.12.19.20,Coal,2836.225
Anhui-EP_Coal_300_RC-ep-1204,2040.06.26.00,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1204,2040.06.26.04,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1204,2040.06.26.08,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1204,2040.06.26.12,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1204,2040.06.26.16,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1204,2040.06.26.20,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1204,2040.12.19.00,Coal,2674.155
Anhui-EP_Coal_300_RC-ep-1204,2040.12.19.04,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1204,2040.12.19.08,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1204,2040.12.19.12,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1204,2040.12.19.16,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1204,2040.12.19.20,Coal,2674.155
Anhui-EP_Coal_300_RC-ep-1205,2040.06.26.00,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1205,2040.06.26.04,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1205,2040.06.26.08,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1205,2040.06.26.12,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1205,2040.06.26.16,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1205,2040.06.26.20,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1205,2040.12.19.00,Coal,2674.155
Anhui-EP_Coal_300_RC-ep-1205,2040.12.19.04,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1205,2040.12.19.08,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1205,2040.12.19.12,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1205,2040.12.19.16,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1205,2040.12.19.20,Coal,2674.155
Anhui-EP_Coal_300_RC-ep-1214,2040.06.26.00,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1214,2040.06.26.04,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1214,2040.06.26.08,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1214,2040.06.26.12,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1214,2040.06.26.16,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1214,2040.06.26.20,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1214,2040.12.19.00,Coal,2593.12
Anhui-EP_Coal_300_RC-ep-1214,2040.12.19.04,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1214,2040.12.19.08,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1214,2040.12.19.12,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1214,2040.12.19.16,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1214,2040.12.19.20,Coal,2593.12
Anhui-EP_Coal_300_RC-ep-1215,2040.06.26.00,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1215,2040.06.26.04,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1215,2040.06.26.08,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1215,2040.06.26.12,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1215,2040.06.26.16,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1215,2040.06.26.20,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1215,2040.12.19.00,Coal,2593.12
Anhui-EP_Coal_300_RC-ep-1215,2040.12.19.04,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1215,2040.12.19.08,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1215,2040.12.19.12,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1215,2040.12.19.16,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1215,2040.12.19.20,Coal,2593.12
Anhui-EP_Coal_300_RC-ep-1222,2040.06.26.00,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1222,2040.06.26.04,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1222,2040.06.26.08,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1222,2040.06.26.12,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1222,2040.06.26.16,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1222,2040.06.26.20,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1222,2040.12.19.00,Coal,2431.05
Anhui-EP_Coal_300_RC-ep-1222,2040.12.19.04,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1222,2040.12.19.08,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1222,2040.12.19.12,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1222,2040.12.19.16,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1222,2040.12.19.20,Coal,2431.05
Anhui-EP_Coal_300_RC-ep-1224,2040.06.26.00,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1224,2040.06.26.04,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1224,2040.06.26.08,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1224,2040.06.26.12,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1224,2040.06.26.16,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1224,2040.06.26.20,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1224,2040.12.19.00,Coal,2431.05
Anhui-EP_Coal_300_RC-ep-1224,2040.12.19.04,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1224,2040.12.19.08,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1224,2040.12.19.12,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1224,2040.12.19.16,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1224,2040.12.19.20,Coal,2431.05
Anhui-EP_Coal_300_RC-ep-1225,2040.06.26.00,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1225,2040.06.26.04,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1225,2040.06.26.08,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1225,2040.06.26.12,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1225,2040.06.26.16,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1225,2040.06.26.20,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1225,2040.12.19.00,Coal,2431.05
Anhui-EP_Coal_300_RC-ep-1225,2040.12.19.04,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1225,2040.12.19.08,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1225,2040.12.19.12,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1225,2040.12.19.16,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1225,2040.12.19.20,Coal,2431.05
Anhui-EP_Coal_300_RC-ep-1228,2040.06.26.00,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1228,2040.06.26.04,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1228,2040.06.26.08,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1228,2040.06.26.12,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1228,2040.06.26.16,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1228,2040.06.26.20,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1228,2040.12.19.00,Coal,2431.05
Anhui-EP_Coal_300_RC-ep-1228,2040.12.19.04,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1228,2040.12.19.08,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1228,2040.12.19.12,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1228,2040.12.19.16,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1228,2040.12.19.20,Coal,2431.05
Anhui-EP_Coal_300_RC-ep-1229,2040.06.26.00,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1229,2040.06.26.04,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1229,2040.06.26.08,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1229,2040.06.26.12,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1229,2040.06.26.16,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1229,2040.06.26.20,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1229,2040.12.19.00,Coal,2431.05
Anhui-EP_Coal_300_RC-ep-1229,2040.12.19.04,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1229,2040.12.19.08,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1229,2040.12.19.12,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1229,2040.12.19.16,Coal,0.0
Anhui-EP_Coal_300_RC-ep-1229,2040.12.19.20,Coal,2431.05
Anhui-EP_Coal_600_OT-ep-1168,2040.06.26.00,Coal,4972.11
Anhui-EP_Coal_600_OT-ep-1168,2040.06.26.04,Coal,4972.11
Anhui-EP_Coal_600_OT-ep-1168,2040.06.26.08,Coal,0.0
Anhui-EP_Coal_600_OT-ep-1168,2040.06.26.12,Coal,0.0
Anhui-EP_Coal_600_OT-ep-1168,2040.06.26.16,Coal,4972.11
Anhui-EP_Coal_600_OT-ep-1168,2040.06.26.20,Coal,4972.11
Anhui-EP_Coal_600_OT-ep-1168,2040.12.19.00,Coal,4972.11
Anhui-EP_Coal_600_OT-ep-1168,2040.12.19.04,Coal,4972.11
Anhui-EP_Coal_600_OT-ep-1168,2040.12.19.08,Coal,-0.0
Anhui-EP_Coal_600_OT-ep-1168,2040.12.19.12,Coal,0.0
Anhui-EP_Coal_600_OT-ep-1168,2040.12.19.16,Coal,4972.11
Anhui-EP_Coal_600_OT-ep-1168,2040.12.19.20,Coal,4972.11
Anhui-EP_Coal_600_OT-ep-1169,2040.06.26.00,Coal,4972.11
Anhui-EP_Coal_600_OT-ep-1169,2040.06.26.04,Coal,4972.11
Anhui-EP_Coal_600_OT-ep-1169,2040.06.26.08,Coal,0.0
